[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.003\90.000,	   -1.#IND00,	   -1.#IND00,	    0.000000,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.074958,	97.852\30.489,	 3.147\52.064,	   48.512104,	   75.892962,	   94.705381,	  -21.575807,	  -27.380858,	 -172.039003
    0.075375,	98.086\38.163,	 3.037\70.084,	   51.366638,	  117.728804,	   95.048941,	  -31.920967,	  -66.362167,	 -416.965783
    0.075792,	98.351\45.814,	 3.261\89.435,	   51.139632,	  103.277531,	   95.090739,	  -43.620883,	  -52.137899,	 -327.592074
    0.076208,	98.639\53.438,	 3.863\106.312,	   48.820056,	   72.737021,	   94.776245,	  -52.873152,	  -23.916965,	 -150.274721
    0.076625,	98.932\61.033,	 4.711\119.515,	   48.630700,	   63.318083,	   94.220994,	  -58.482666,	  -14.687383,	  -92.283550
    0.077042,	99.206\68.595,	 5.645\130.132,	   51.720440,	   48.170574,	   93.560967,	  -61.537246,	    3.549867,	   22.304470
    0.077458,	99.441\76.128,	 6.599\138.843,	   51.524267,	   -1.#IND00,	   92.841930,	  -62.714930,	   -1.#IND00,	   -1.#IND00
    0.077875,	99.625\83.640,	 7.542\145.912,	   48.992981,	   -1.#IND00,	   92.082629,	  -62.272328,	   -1.#IND00,	   -1.#IND00
    0.078292,	99.754\91.139,	 8.441\151.633,	   48.550701,	   -1.#IND00,	   91.312791,	  -60.494507,	   -1.#IND00,	   -1.#IND00
    0.078708,	99.826\98.632,	 9.246\156.512,	   51.589266,	   -1.#IND00,	   90.579926,	  -57.879523,	   -1.#IND00,	   -1.#IND00
    0.079125,	99.839\106.130,	 9.903\161.022,	   51.522857,	   -1.#IND00,	   89.936030,	  -54.891719,	   -1.#IND00,	   -1.#IND00
    0.079542,	99.802\113.639,	10.392\165.087,	   48.895508,	   -1.#IND00,	   89.410138,	  -51.447937,	   -1.#IND00,	   -1.#IND00
    0.079958,	99.744\121.160,	10.725\168.371,	   47.817083,	   -1.#IND00,	   89.018667,	  -47.211508,	   -1.#IND00,	   -1.#IND00
    0.080375,	99.697\128.681,	10.908\171.110,	   50.193928,	   -1.#IND00,	   88.789532,	  -42.429188,	   -1.#IND00,	   -1.#IND00
    0.080792,	99.678\136.193,	10.932\173.849,	   50.220509,	   -1.#IND00,	   88.745395,	  -37.655743,	   -1.#IND00,	   -1.#IND00
    0.081208,	99.679\143.692,	10.790\176.799,	   48.433263,	   -1.#IND00,	   88.888736,	  -33.107340,	   -1.#IND00,	   -1.#IND00
    0.081625,	99.688\151.182,	10.479\179.908,	   48.142997,	   -1.#IND00,	   89.209188,	  -28.725431,	   -1.#IND00,	   -1.#IND00
    0.082042,	99.699\158.667,	10.009\183.092,	   50.682823,	   -1.#IND00,	   89.689645,	  -24.425372,	   -1.#IND00,	   -1.#IND00
    0.082458,	99.704\166.153,	 9.398\186.796,	   50.699508,	   -1.#IND00,	   90.306381,	  -20.643206,	   -1.#IND00,	   -1.#IND00
    0.082875,	99.705\173.653,	 8.664\191.708,	   49.165255,	   -1.#IND00,	   91.040447,	  -18.055707,	   -1.#IND00,	   -1.#IND00
    0.083292,	99.705\181.170,	 7.813\197.799,	   48.772461,	   -1.#IND00,	   91.892469,	  -16.629580,	   -1.#IND00,	   -1.#IND00
    0.083708,	99.711\188.692,	 6.866\204.981,	   50.375029,	   -1.#IND00,	   92.845178,	  -16.288579,	   -1.#IND00,	   -1.#IND00
    0.084125,	99.717\196.203,	 5.904\214.139,	   51.790108,	   -1.#IND00,	   93.812526,	  -17.936125,	   -1.#IND00,	   -1.#IND00
    0.084542,	99.714\203.699,	 5.059\226.833,	   50.015611,	   -1.#IND00,	   94.654672,	  -23.133266,	   -1.#IND00,	   -1.#IND00
    0.084958,	99.702\211.189,	 4.505\244.227,	   48.660092,	   63.044137,	   95.197745,	  -33.037922,	  -14.384045,	  -90.377621
    0.085375,	99.691\218.680,	 4.384\264.893,	   49.650535,	   81.523836,	   95.307272,	  -46.212547,	  -31.873302,	 -200.265857
    0.085792,	99.683\226.176,	 4.720\284.897,	   51.304425,	   83.108825,	   94.963152,	  -58.720444,	  -31.804400,	 -199.832935
    0.086208,	99.682\233.676,	 5.470\300.966,	   49.910720,	   39.545934,	   94.211315,	  -67.290046,	   10.364786,	   65.123872
    0.086625,	99.691\241.178,	 6.499\312.555,	   48.555507,	   -1.#IND00,	   93.192240,	  -71.376652,	   -1.#IND00,	   -1.#IND00
    0.087042,	99.710\248.683,	 7.625\321.128,	   49.618729,	   -1.#IND00,	   92.084973,	  -72.445412,	   -1.#IND00,	   -1.#IND00
    0.087458,	99.725\256.185,	 8.737\327.870,	   51.695821,	   -1.#IND00,	   90.987886,	  -71.685039,	   -1.#IND00,	   -1.#IND00
    0.087875,	99.722\263.685,	 9.782\333.285,	   50.533401,	   -1.#IND00,	   89.940084,	  -69.600465,	   -1.#IND00,	   -1.#IND00
    0.088292,	99.703\271.185,	10.735\337.578,	   48.786087,	   -1.#IND00,	   88.968149,	  -66.393559,	   -1.#IND00,	   -1.#IND00
    0.088708,	99.687\278.686,	11.580\340.996,	   49.145794,	   -1.#IND00,	   88.106862,	  -62.309364,	   -1.#IND00,	   -1.#IND00
    0.089125,	99.684\286.187,	12.278\344.065,	   51.072622,	   -1.#IND00,	   87.405603,	  -57.877697,	   -1.#IND00,	   -1.#IND00
    0.089542,	99.689\293.686,	12.794\347.061,	   50.394701,	   -1.#IND00,	   86.894300,	  -53.375393,	   -1.#IND00,	   -1.#IND00
    0.089958,	99.695\301.184,	13.119\349.847,	   49.046204,	   -1.#IND00,	   86.575468,	  -48.663383,	   -1.#IND00,	   -1.#IND00
    0.090375,	99.701\308.681,	13.249\352.460,	   49.316550,	   -1.#IND00,	   86.451720,	  -43.779777,	   -1.#IND00,	   -1.#IND00
    0.090792,	99.706\316.178,	13.178\355.131,	   51.121749,	   -1.#IND00,	   86.528531,	  -38.953335,	   -1.#IND00,	   -1.#IND00
    0.091208,	99.707\323.677,	12.898\358.022,	   50.553628,	   -1.#IND00,	   86.808443,	  -34.345070,	   -1.#IND00,	   -1.#IND00
    0.091625,	99.702\331.181,	12.411\ 1.203,	   49.273105,	   -1.#IND00,	   87.291468,	  -30.021175,	   -1.#IND00,	   -1.#IND00
    0.092042,	99.698\338.689,	11.725\ 4.581,	   49.271146,	   -1.#IND00,	   87.972264,	  -25.892774,	   -1.#IND00,	   -1.#IND00
    0.092458,	99.696\346.191,	10.867\ 8.268,	   50.703641,	   -1.#IND00,	   88.829585,	  -22.076749,	   -1.#IND00,	   -1.#IND00
    0.092875,	99.697\353.688,	 9.873\12.805,	   50.218232,	   -1.#IND00,	   89.824496,	  -19.116688,	   -1.#IND00,	   -1.#IND00
    0.093292,	99.697\ 1.183,	 8.775\18.615,	   49.412070,	   -1.#IND00,	   90.922396,	  -17.431935,	   -1.#IND00,	   -1.#IND00
    0.093708,	99.696\ 8.681,	 7.618\26.158,	   49.621957,	   -1.#IND00,	   92.078763,	  -17.477526,	   -1.#IND00,	   -1.#IND00
    0.094125,	99.696\16.180,	 6.501\36.585,	   50.570249,	   -1.#IND00,	   93.194826,	  -20.404967,	   -1.#IND00,	   -1.#IND00
    0.094542,	99.696\23.681,	 5.593\51.483,	   50.289785,	   -1.#IND00,	   94.103014,	  -27.802151,	   -1.#IND00,	   -1.#IND00
    0.094958,	99.698\31.182,	 5.142\71.468,	   49.452855,	   -1.#IND00,	   94.555559,	  -40.286174,	   -1.#IND00,	   -1.#IND00
    0.095375,	99.702\38.685,	 5.348\93.420,	   49.555144,	   -1.#IND00,	   94.353876,	  -54.734848,	   -1.#IND00,	   -1.#IND00
    0.095792,	99.706\46.187,	 6.157\112.442,	   50.629093,	   -1.#IND00,	   93.548842,	  -66.255445,	   -1.#IND00,	   -1.#IND00
    0.096208,	99.704\53.686,	 7.381\126.721,	   50.539790,	   -1.#IND00,	   92.323222,	  -73.035100,	   -1.#IND00,	   -1.#IND00
    0.096625,	99.698\61.184,	 8.827\137.046,	   49.558367,	   -1.#IND00,	   90.870331,	  -75.861568,	   -1.#IND00,	   -1.#IND00
    0.097042,	99.693\68.683,	10.323\144.857,	   49.335908,	   -1.#IND00,	   89.369461,	  -76.173686,	   -1.#IND00,	   -1.#IND00
    0.097458,	99.694\76.183,	11.754\151.101,	   50.376184,	   -1.#IND00,	   87.939898,	  -74.917445,	   -1.#IND00,	   -1.#IND00
    0.097875,	99.697\83.683,	13.042\156.268,	   50.520587,	   -1.#IND00,	   86.654721,	  -72.584361,	   -1.#IND00,	   -1.#IND00
    0.098292,	99.699\91.183,	14.138\160.623,	   49.728113,	   -1.#IND00,	   85.560771,	  -69.439594,	   -1.#IND00,	   -1.#IND00
    0.098708,	99.700\98.683,	15.011\164.322,	   49.429714,	   -1.#IND00,	   84.689307,	  -65.638824,	   -1.#IND00,	   -1.#IND00
    0.099125,	99.702\106.183,	15.629\167.641,	   50.309282,	   -1.#IND00,	   84.072743,	  -61.457640,	   -1.#IND00,	   -1.#IND00
    0.099542,	99.703\113.683,	15.971\170.780,	   50.522719,	   -1.#IND00,	   83.732336,	  -57.096931,	   -1.#IND00,	   -1.#IND00
    0.099958,	99.700\121.184,	16.032\173.690,	   49.848090,	   -1.#IND00,	   83.668284,	  -52.506697,	   -1.#IND00,	   -1.#IND00
    0.100375,	99.697\128.685,	15.825\176.432,	   49.438964,	   -1.#IND00,	   83.872153,	  -47.746911,	   -1.#IND00,	   -1.#IND00
    0.100792,	99.696\136.186,	15.363\179.241,	   50.146865,	   -1.#IND00,	   84.333205,	  -43.054587,	   -1.#IND00,	   -1.#IND00
    0.101208,	99.698\143.685,	14.659\182.326,	   50.384718,	   -1.#IND00,	   85.038704,	  -38.641173,	   -1.#IND00,	   -1.#IND00
    0.101625,	99.700\151.183,	13.728\185.884,	   49.906535,	   -1.#IND00,	   85.971133,	  -34.701389,	   -1.#IND00,	   -1.#IND00
    0.102042,	99.700\158.682,	12.592\190.032,	   49.623263,	   -1.#IND00,	   87.107868,	  -31.349525,	   -1.#IND00,	   -1.#IND00
    0.102458,	99.699\166.183,	11.289\195.027,	   50.193470,	   -1.#IND00,	   88.410754,	  -28.843671,	   -1.#IND00,	   -1.#IND00
    0.102875,	99.699\173.683,	 9.885\201.546,	   50.286244,	   -1.#IND00,	   89.814080,	  -27.862705,	   -1.#IND00,	   -1.#IND00
    0.103292,	99.699\181.183,	 8.459\210.393,	   49.874835,	   -1.#IND00,	   91.240307,	  -29.210055,	   -1.#IND00,	   -1.#IND00
    0.103708,	99.700\188.684,	 7.122\222.589,	   49.684384,	   -1.#IND00,	   92.578086,	  -33.904788,	   -1.#IND00,	   -1.#IND00
    0.104125,	99.700\196.185,	 6.084\239.533,	   50.187242,	   -1.#IND00,	   93.616556,	  -43.347908,	   -1.#IND00,	   -1.#IND00
    0.104542,	99.700\203.685,	 5.636\261.121,	   50.376002,	   -1.#IND00,	   94.064226,	  -57.435661,	   -1.#IND00,	   -1.#IND00
    0.104958,	99.698\211.183,	 5.972\283.186,	   49.944787,	   -1.#IND00,	   93.726313,	  -72.002168,	   -1.#IND00,	   -1.#IND00
    0.105375,	99.697\218.683,	 6.970\300.921,	   49.601021,	   -1.#IND00,	   92.726820,	  -82.238440,	   -1.#IND00,	   -1.#IND00
    0.105792,	99.698\226.183,	 8.326\313.705,	   50.053023,	   -1.#IND00,	   91.371734,	  -87.521744,	   -1.#IND00,	   -1.#IND00
    0.106208,	99.699\233.684,	 9.822\322.842,	   50.386894,	   -1.#IND00,	   89.877077,	  -89.158911,	   -1.#IND00,	   -1.#IND00
    0.106625,	99.700\241.184,	11.334\329.509,	   50.048945,	   -1.#IND00,	   88.366135,	  -88.325129,	   -1.#IND00,	   -1.#IND00
    0.107042,	99.699\248.684,	12.763\334.665,	   49.633847,	   -1.#IND00,	   86.936242,	  -85.981477,	   -1.#IND00,	   -1.#IND00
    0.107458,	99.700\256.184,	14.043\338.899,	   50.002927,	   -1.#IND00,	   85.657011,	  -82.715713,	   -1.#IND00,	   -1.#IND00
    0.107875,	99.700\263.684,	15.125\342.521,	   50.358423,	   -1.#IND00,	   84.575410,	  -78.837643,	   -1.#IND00,	   -1.#IND00
    0.108292,	99.700\271.184,	15.977\345.705,	   50.101270,	   -1.#IND00,	   83.722414,	  -74.521694,	   -1.#IND00,	   -1.#IND00
    0.108708,	99.698\278.684,	16.583\348.524,	   49.676553,	   -1.#IND00,	   83.114550,	  -69.839685,	   -1.#IND00,	   -1.#IND00
    0.109125,	99.697\286.184,	16.929\351.155,	   49.931326,	   -1.#IND00,	   82.767668,	  -64.971107,	   -1.#IND00,	   -1.#IND00
    0.109542,	99.699\293.684,	17.002\353.808,	   50.282115,	   -1.#IND00,	   82.696704,	  -60.124819,	   -1.#IND00,	   -1.#IND00
    0.109958,	99.700\301.183,	16.793\356.517,	   50.138753,	   -1.#IND00,	   82.906587,	  -55.333801,	   -1.#IND00,	   -1.#IND00
    0.110375,	99.700\308.683,	16.308\359.322,	   49.761380,	   -1.#IND00,	   83.392056,	  -50.638336,	   -1.#IND00,	   -1.#IND00
    0.110792,	99.699\316.184,	15.558\ 2.353,	   49.949547,	   -1.#IND00,	   84.140578,	  -46.169555,	   -1.#IND00,	   -1.#IND00
    0.111208,	99.699\323.684,	14.565\ 5.764,	   50.226534,	   -1.#IND00,	   85.133613,	  -42.080091,	   -1.#IND00,	   -1.#IND00
    0.111625,	99.699\331.183,	13.356\ 9.796,	   50.101917,	   -1.#IND00,	   86.342875,	  -38.612146,	   -1.#IND00,	   -1.#IND00
    0.112042,	99.699\338.684,	11.967\14.713,	   49.806820,	   -1.#IND00,	   87.731594,	  -36.029489,	   -1.#IND00,	   -1.#IND00
    0.112458,	99.699\346.184,	10.452\20.907,	   49.980139,	   -1.#IND00,	   89.246612,	  -34.722853,	   -1.#IND00,	   -1.#IND00
    0.112875,	99.699\353.684,	 8.906\29.279,	   50.176121,	   -1.#IND00,	   90.793226,	  -35.594641,	   -1.#IND00,	   -1.#IND00
    0.113292,	99.699\ 1.183,	 7.469\41.205,	   50.063181,	   -1.#IND00,	   92.229516,	  -40.021730,	   -1.#IND00,	   -1.#IND00
    0.113708,	99.699\ 8.683,	 6.355\58.165,	   49.842840,	   -1.#IND00,	   93.344014,	  -49.481962,	   -1.#IND00,	   -1.#IND00
    0.114125,	99.699\16.183,	 5.862\80.118,	   49.921448,	   -1.#IND00,	   93.836863,	  -63.935070,	   -1.#IND00,	   -1.#IND00
    0.114542,	99.699\23.684,	 6.192\102.811,	   50.172165,	   -1.#IND00,	   93.507301,	  -79.127202,	   -1.#IND00,	   -1.#IND00
    0.114958,	99.699\31.184,	 7.230\121.135,	   50.122297,	   -1.#IND00,	   92.468821,	  -89.951048,	   -1.#IND00,	   -1.#IND00
    0.115375,	99.699\38.684,	 8.689\134.116,	   49.869772,	   -1.#IND00,	   91.009750,	  -95.432595,	   -1.#IND00,	   -1.#IND00
    0.115792,	99.699\46.184,	10.310\143.271,	   49.876083,	   -1.#IND00,	   89.388587,	  -97.087498,	   -1.#IND00,	   -1.#IND00
    0.116208,	99.699\53.684,	11.936\150.012,	   50.150152,	   -1.#IND00,	   87.763775,	  -96.328541,	   -1.#IND00,	   -1.#IND00
    0.116625,	99.699\61.184,	13.476\155.158,	   50.154995,	   -1.#IND00,	   86.223114,	  -93.974005,	   -1.#IND00,	   -1.#IND00
    0.117042,	99.699\68.684,	14.867\159.276,	   49.893398,	   -1.#IND00,	   84.831425,	  -90.592332,	   -1.#IND00,	   -1.#IND00
    0.117458,	99.698\76.184,	16.060\162.745,	   49.853068,	   -1.#IND00,	   83.638523,	  -86.561086,	   -1.#IND00,	   -1.#IND00
    0.117875,	99.699\83.684,	17.016\165.805,	   50.108900,	   -1.#IND00,	   82.682590,	  -82.121364,	   -1.#IND00,	   -1.#IND00
    0.118292,	99.700\91.184,	17.707\168.629,	   50.161382,	   -1.#IND00,	   81.992985,	  -77.445072,	   -1.#IND00,	   -1.#IND00
    0.118708,	99.699\98.684,	18.113\171.278,	   49.946704,	   -1.#IND00,	   81.586461,	  -72.594568,	   -1.#IND00,	   -1.#IND00
    0.119125,	99.699\106.184,	18.226\173.831,	   49.861985,	   -1.#IND00,	   81.472318,	  -67.647132,	   -1.#IND00,	   -1.#IND00
    0.119542,	99.699\113.684,	18.043\176.429,	   50.069090,	   -1.#IND00,	   81.655961,	  -62.745059,	   -1.#IND00,	   -1.#IND00
    0.119958,	99.699\121.184,	17.563\179.152,	   50.146143,	   -1.#IND00,	   82.136082,	  -57.968706,	   -1.#IND00,	   -1.#IND00
    0.120375,	99.699\128.684,	16.797\182.074,	   49.969285,	   -1.#IND00,	   82.902036,	  -53.389964,	   -1.#IND00,	   -1.#IND00
    0.120792,	99.699\136.184,	15.765\185.328,	   49.883327,	   -1.#IND00,	   83.933666,	  -49.143809,	   -1.#IND00,	   -1.#IND00
    0.121208,	99.699\143.684,	14.496\189.098,	   50.053817,	   -1.#IND00,	   85.202362,	  -45.414265,	   -1.#IND00,	   -1.#IND00
    0.121625,	99.699\151.184,	13.032\193.710,	   50.114029,	   -1.#IND00,	   86.666666,	  -42.526273,	   -1.#IND00,	   -1.#IND00
    0.122042,	99.699\158.683,	11.428\199.636,	   49.982299,	   -1.#IND00,	   88.271048,	  -40.952366,	   -1.#IND00,	   -1.#IND00
    0.122458,	99.699\166.184,	 9.761\207.558,	   49.922008,	   -1.#IND00,	   89.938267,	  -41.374416,	   -1.#IND00,	   -1.#IND00
    0.122875,	99.699\173.684,	 8.165\218.708,	   50.051052,	   -1.#IND00,	   91.534151,	  -45.024201,	   -1.#IND00,	   -1.#IND00
    0.123292,	99.699\181.184,	 6.866\234.786,	   50.083861,	   -1.#IND00,	   92.832775,	  -53.602588,	   -1.#IND00,	   -1.#IND00
    0.123708,	99.699\188.684,	 6.188\256.367,	   49.970541,	   -1.#IND00,	   93.510888,	  -67.682975,	   -1.#IND00,	   -1.#IND00
    0.124125,	99.699\196.183,	 6.402\279.766,	   49.903277,	   -1.#IND00,	   93.297198,	  -83.582113,	   -1.#IND00,	   -1.#IND00
    0.124542,	99.699\203.684,	 7.431\299.219,	   50.030053,	   -1.#IND00,	   92.268460,	  -95.535308,	   -1.#IND00,	   -1.#IND00
    0.124958,	99.699\211.184,	 8.954\313.090,	   50.098876,	   -1.#IND00,	   90.744961,	 -101.906662,	   -1.#IND00,	   -1.#IND00
    0.125375,	99.699\218.684,	10.697\322.703,	   49.995150,	   -1.#IND00,	   89.001969,	 -104.019156,	   -1.#IND00,	   -1.#IND00
    0.125792,	99.699\226.183,	12.475\329.627,	   49.888613,	   -1.#IND00,	   87.223346,	 -103.443681,	   -1.#IND00,	   -1.#IND00
    0.126208,	99.699\233.684,	14.173\334.913,	   50.006462,	   -1.#IND00,	   85.525825,	 -101.229180,	   -1.#IND00,	   -1.#IND00
    0.126625,	99.699\241.184,	15.717\339.134,	   50.104195,	   -1.#IND00,	   83.981903,	  -97.950799,	   -1.#IND00,	   -1.#IND00
    0.127042,	99.699\248.684,	17.055\342.658,	   50.017206,	   -1.#IND00,	   82.644521,	  -93.974537,	   -1.#IND00,	   -1.#IND00
    0.127458,	99.699\256.184,	18.145\345.721,	   49.898035,	   -1.#IND00,	   81.553604,	  -89.537549,	   -1.#IND00,	   -1.#IND00
    0.127875,	99.699\263.684,	18.959\348.486,	   49.987330,	   -1.#IND00,	   80.739536,	  -84.802430,	   -1.#IND00,	   -1.#IND00
    0.128292,	99.699\271.184,	19.473\351.095,	   50.087112,	   -1.#IND00,	   80.226072,	  -79.911762,	   -1.#IND00,	   -1.#IND00
    0.128708,	99.699\278.684,	19.672\353.624,	   50.034268,	   -1.#IND00,	   80.027219,	  -74.940809,	   -1.#IND00,	   -1.#IND00
    0.129125,	99.699\286.184,	19.551\356.134,	   49.914158,	   -1.#IND00,	   80.147894,	  -69.950108,	   -1.#IND00,	   -1.#IND00
    0.129542,	99.699\293.684,	19.112\358.734,	   49.975564,	   -1.#IND00,	   80.586316,	  -65.050734,	   -1.#IND00,	   -1.#IND00
    0.129958,	99.699\301.184,	18.365\ 1.528,	   50.072728,	   -1.#IND00,	   81.334147,	  -60.344664,	   -1.#IND00,	   -1.#IND00
    0.130375,	99.699\308.683,	17.325\ 4.627,	   50.037052,	   -1.#IND00,	   82.374499,	  -55.943765,	   -1.#IND00,	   -1.#IND00
    0.130792,	99.699\316.184,	16.019\ 8.201,	   49.931674,	   -1.#IND00,	   83.680263,	  -52.017023,	   -1.#IND00,	   -1.#IND00
    0.131208,	99.699\323.684,	14.485\12.478,	   49.981833,	   -1.#IND00,	   85.213749,	  -48.794676,	   -1.#IND00,	   -1.#IND00
    0.131625,	99.699\331.184,	12.779\17.869,	   50.053354,	   -1.#IND00,	   86.919494,	  -46.685490,	   -1.#IND00,	   -1.#IND00
    0.132042,	99.699\338.684,	10.982\25.058,	   50.027099,	   -1.#IND00,	   88.716917,	  -46.374675,	   -1.#IND00,	   -1.#IND00
    0.132458,	99.699\346.183,	 9.212\35.103,	   49.947345,	   -1.#IND00,	   90.486946,	  -48.919279,	   -1.#IND00,	   -1.#IND00
    0.132875,	99.699\353.684,	 7.680\49.675,	   49.991130,	   -1.#IND00,	   92.018932,	  -55.991632,	   -1.#IND00,	   -1.#IND00
    0.133292,	99.699\ 1.184,	 6.767\70.276,	   50.045872,	   -1.#IND00,	   92.932290,	  -69.092770,	   -1.#IND00,	   -1.#IND00
    0.133708,	99.699\ 8.684,	 6.855\94.174,	   50.015756,	   -1.#IND00,	   92.844102,	  -85.490036,	   -1.#IND00,	   -1.#IND00
    0.134125,	99.699\16.183,	 7.913\114.979,	   49.946325,	   -1.#IND00,	   91.785610,	  -98.795932,	   -1.#IND00,	   -1.#IND00
    0.134542,	99.699\23.684,	 9.570\130.222,	   49.975499,	   -1.#IND00,	   90.129313,	 -106.538805,	   -1.#IND00,	   -1.#IND00
    0.134958,	99.699\31.184,	11.473\141.086,	   50.044050,	   -1.#IND00,	   88.225735,	 -109.902347,	   -1.#IND00,	   -1.#IND00
    0.135375,	99.699\38.684,	13.405\149.056,	   50.032800,	   -1.#IND00,	   86.294361,	 -110.372410,	   -1.#IND00,	   -1.#IND00
    0.135792,	99.699\46.184,	15.210\155.221,	   49.949692,	   -1.#IND00,	   84.488892,	 -109.037421,	   -1.#IND00,	   -1.#IND00
    0.136208,	99.699\53.684,	16.776\160.292,	   49.964177,	   -1.#IND00,	   82.923250,	 -106.608773,	   -1.#IND00,	   -1.#IND00
    0.136625,	99.699\61.184,	18.051\164.462,	   50.037622,	   -1.#IND00,	   81.647841,	 -103.278889,	   -1.#IND00,	   -1.#IND00
    0.137042,	99.699\68.684,	19.024\167.779,	   50.037535,	   -1.#IND00,	   80.675217,	  -99.095774,	   -1.#IND00,	   -1.#IND00
    0.137458,	99.699\76.184,	19.690\170.473,	   49.960734,	   -1.#IND00,	   80.009436,	  -94.289195,	   -1.#IND00,	   -1.#IND00
    0.137875,	99.699\83.684,	20.049\172.814,	   49.962106,	   -1.#IND00,	   79.650104,	  -89.129949,	   -1.#IND00,	   -1.#IND00
    0.138292,	99.699\91.184,	20.104\175.017,	   50.024231,	   -1.#IND00,	   79.595452,	  -83.833846,	   -1.#IND00,	   -1.#IND00
    0.138708,	99.699\98.684,	19.861\177.159,	   50.039592,	   -1.#IND00,	   79.837995,	  -78.475340,	   -1.#IND00,	   -1.#IND00
    0.139125,	99.699\106.184,	19.340\179.215,	   49.972409,	   -1.#IND00,	   80.359471,	  -73.031713,	   -1.#IND00,	   -1.#IND00
    0.139542,	99.699\113.684,	18.561\181.361,	   49.962624,	   -1.#IND00,	   81.137765,	  -67.677081,	   -1.#IND00,	   -1.#IND00
    0.139958,	99.699\121.184,	17.538\183.979,	   50.016978,	   -1.#IND00,	   82.160501,	  -62.795146,	   -1.#IND00,	   -1.#IND00
    0.140375,	99.699\128.684,	16.275\187.235,	   50.033473,	   -1.#IND00,	   83.424327,	  -58.551243,	   -1.#IND00,	   -1.#IND00
    0.140792,	99.699\136.184,	14.784\191.116,	   49.977133,	   -1.#IND00,	   84.914801,	  -54.932354,	   -1.#IND00,	   -1.#IND00
    0.141208,	99.699\143.684,	13.110\195.834,	   49.972579,	   -1.#IND00,	   86.588883,	  -52.150072,	   -1.#IND00,	   -1.#IND00
    0.141625,	99.699\151.184,	11.325\201.977,	   50.012471,	   -1.#IND00,	   88.374186,	  -50.793264,	   -1.#IND00,	   -1.#IND00
    0.142042,	99.699\158.684,	 9.537\210.620,	   50.023732,	   -1.#IND00,	   90.162158,	  -51.936606,	   -1.#IND00,	   -1.#IND00
    0.142458,	99.699\166.183,	 7.883\223.037,	   49.980532,	   -1.#IND00,	   91.815574,	  -56.853979,	   -1.#IND00,	   -1.#IND00
    0.142875,	99.699\173.684,	 6.577\240.641,	   49.979420,	   -1.#IND00,	   93.122424,	  -66.957497,	   -1.#IND00,	   -1.#IND00
    0.143292,	99.699\181.184,	 6.012\263.717,	   50.013425,	   -1.#IND00,	   93.687432,	  -82.533893,	   -1.#IND00,	   -1.#IND00
    0.143708,	99.699\188.684,	 6.478\287.087,	   50.018081,	   -1.#IND00,	   93.221336,	  -98.403068,	   -1.#IND00,	   -1.#IND00
    0.144125,	99.699\196.183,	 7.750\304.960,	   49.986325,	   -1.#IND00,	   91.948707,	 -108.776734,	   -1.#IND00,	   -1.#IND00
    0.144542,	99.699\203.683,	 9.422\317.281,	   49.973447,	   -1.#IND00,	   90.277461,	 -113.597675,	   -1.#IND00,	   -1.#IND00
    0.144958,	99.699\211.184,	11.212\325.978,	   50.006332,	   -1.#IND00,	   88.486580,	 -114.794673,	   -1.#IND00,	   -1.#IND00
    0.145375,	99.699\218.684,	12.986\332.317,	   50.023652,	   -1.#IND00,	   86.712639,	 -113.633291,	   -1.#IND00,	   -1.#IND00
    0.145792,	99.699\226.184,	14.670\337.025,	   49.991860,	   -1.#IND00,	   85.028843,	 -110.841372,	   -1.#IND00,	   -1.#IND00
    0.146208,	99.699\233.684,	16.183\340.836,	   49.971203,	   -1.#IND00,	   83.515958,	 -107.152290,	   -1.#IND00,	   -1.#IND00
    0.146625,	99.699\241.184,	17.462\344.169,	   50.001791,	   -1.#IND00,	   82.237134,	 -102.985049,	   -1.#IND00,	   -1.#IND00
    0.147042,	99.699\248.684,	18.483\347.040,	   50.021748,	   -1.#IND00,	   81.216341,	  -98.356334,	   -1.#IND00,	   -1.#IND00
    0.147458,	99.699\256.184,	19.234\349.510,	   49.997674,	   -1.#IND00,	   80.464793,	  -93.326829,	   -1.#IND00,	   -1.#IND00
    0.147875,	99.699\263.684,	19.705\351.758,	   49.975105,	   -1.#IND00,	   79.993619,	  -88.074928,	   -1.#IND00,	   -1.#IND00
    0.148292,	99.699\271.184,	19.880\354.003,	   49.995300,	   -1.#IND00,	   79.818496,	  -82.819677,	   -1.#IND00,	   -1.#IND00
    0.148708,	99.699\278.684,	19.743\356.395,	   50.018156,	   -1.#IND00,	   79.955895,	  -77.711217,	   -1.#IND00,	   -1.#IND00
    0.149125,	99.699\286.184,	19.292\358.850,	   50.002072,	   -1.#IND00,	   80.407301,	  -72.666156,	   -1.#IND00,	   -1.#IND00
    0.149542,	99.699\293.684,	18.542\ 1.341,	   49.978278,	   -1.#IND00,	   81.156730,	  -67.657923,	   -1.#IND00,	   -1.#IND00
    0.149958,	99.699\301.184,	17.518\ 4.108,	   49.994651,	   -1.#IND00,	   82.180583,	  -62.924738,	   -1.#IND00,	   -1.#IND00
