[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.227875,	99.699\263.683,	 7.973\194.201,	   49.999810,	   -1.#IND00,	   91.725749,	   69.482429,	   -1.#IND00,	   -1.#IND00
    0.228292,	99.699\271.183,	 7.655\200.132,	   49.999884,	   -1.#IND00,	   92.043914,	   71.051092,	   -1.#IND00,	   -1.#IND00
    0.228708,	99.699\278.683,	 7.310\206.690,	   50.000251,	   -1.#IND00,	   92.389394,	   71.993689,	   -1.#IND00,	   -1.#IND00
    0.229125,	99.699\286.183,	 6.957\214.060,	   50.000153,	   -1.#IND00,	   92.741973,	   72.123711,	   -1.#IND00,	   -1.#IND00
    0.229542,	99.699\293.683,	 6.610\222.223,	   49.999905,	   -1.#IND00,	   93.089467,	   71.460758,	   -1.#IND00,	   -1.#IND00
    0.229958,	99.699\301.183,	 6.292\231.230,	   49.999798,	   -1.#IND00,	   93.406609,	   69.953775,	   -1.#IND00,	   -1.#IND00
    0.230375,	99.699\308.683,	 6.042\241.130,	   50.000250,	   -1.#IND00,	   93.657119,	   67.553715,	   -1.#IND00,	   -1.#IND00
    0.230792,	99.699\316.183,	 5.885\251.773,	   50.000203,	   -1.#IND00,	   93.813578,	   64.409814,	   -1.#IND00,	   -1.#IND00
    0.231208,	99.699\323.683,	 5.833\262.812,	   49.999850,	   -1.#IND00,	   93.866100,	   60.871138,	   -1.#IND00,	   -1.#IND00
    0.231625,	99.699\331.183,	 5.880\273.820,	   49.999849,	   -1.#IND00,	   93.819185,	   57.362843,	   -1.#IND00,	   -1.#IND00
    0.232042,	99.699\338.683,	 6.031\284.401,	   50.000252,	   -1.#IND00,	   93.668483,	   54.281834,	   -1.#IND00,	   -1.#IND00
    0.232458,	99.699\346.183,	 6.287\294.209,	   50.000121,	   -1.#IND00,	   93.411590,	   51.974147,	   -1.#IND00,	   -1.#IND00
    0.232875,	99.699\353.683,	 6.618\303.113,	   49.999925,	   -1.#IND00,	   93.081013,	   50.569994,	   -1.#IND00,	   -1.#IND00
    0.233292,	99.699\ 1.183,	 6.978\311.187,	   49.999862,	   -1.#IND00,	   92.721105,	   49.996140,	   -1.#IND00,	   -1.#IND00
    0.233708,	99.699\ 8.683,	 7.338\318.516,	   50.000188,	   -1.#IND00,	   92.360580,	   50.167081,	   -1.#IND00,	   -1.#IND00
    0.234125,	99.699\16.183,	 7.681\325.175,	   50.000074,	   -1.#IND00,	   92.018178,	   51.008212,	   -1.#IND00,	   -1.#IND00
    0.234542,	99.699\23.683,	 7.989\331.260,	   49.999948,	   -1.#IND00,	   91.709816,	   52.422942,	   -1.#IND00,	   -1.#IND00
    0.234958,	99.699\31.183,	 8.244\336.943,	   49.999874,	   -1.#IND00,	   91.454587,	   54.240427,	   -1.#IND00,	   -1.#IND00
    0.235375,	99.699\38.683,	 8.430\342.393,	   50.000121,	   -1.#IND00,	   91.269080,	   56.290552,	   -1.#IND00,	   -1.#IND00
    0.235792,	99.699\46.183,	 8.541\347.634,	   50.000135,	   -1.#IND00,	   91.158073,	   58.549532,	   -1.#IND00,	   -1.#IND00
    0.236208,	99.699\53.683,	 8.577\352.688,	   49.999966,	   -1.#IND00,	   91.122085,	   60.995518,	   -1.#IND00,	   -1.#IND00
    0.236625,	99.699\61.183,	 8.536\357.713,	   49.999809,	   -1.#IND00,	   91.162596,	   63.470436,	   -1.#IND00,	   -1.#IND00
    0.237042,	99.699\68.683,	 8.420\ 2.882,	   50.000162,	   -1.#IND00,	   91.279065,	   65.801461,	   -1.#IND00,	   -1.#IND00
    0.237458,	99.699\76.183,	 8.231\ 8.307,	   50.000130,	   -1.#IND00,	   91.467776,	   67.875853,	   -1.#IND00,	   -1.#IND00
    0.237875,	99.699\83.683,	 7.977\14.041,	   49.999944,	   -1.#IND00,	   91.721877,	   69.642212,	   -1.#IND00,	   -1.#IND00
    0.238292,	99.699\91.183,	 7.668\20.141,	   49.999862,	   -1.#IND00,	   92.030524,	   71.041936,	   -1.#IND00,	   -1.#IND00
    0.238708,	99.699\98.683,	 7.324\26.790,	   50.000116,	   -1.#IND00,	   92.374919,	   71.893097,	   -1.#IND00,	   -1.#IND00
    0.239125,	99.699\106.183,	 6.966\34.169,	   50.000112,	   -1.#IND00,	   92.732804,	   72.014739,	   -1.#IND00,	   -1.#IND00
    0.239542,	99.699\113.683,	 6.614\42.331,	   50.000007,	   -1.#IND00,	   93.085395,	   71.351986,	   -1.#IND00,	   -1.#IND00
    0.239958,	99.699\121.183,	 6.291\51.319,	   49.999823,	   -1.#IND00,	   93.408382,	   69.864408,	   -1.#IND00,	   -1.#IND00
    0.240375,	99.699\128.683,	 6.030\61.156,	   50.000108,	   -1.#IND00,	   93.668680,	   67.527757,	   -1.#IND00,	   -1.#IND00
    0.240792,	99.699\136.183,	 5.865\71.730,	   50.000144,	   -1.#IND00,	   93.833707,	   64.453340,	   -1.#IND00,	   -1.#IND00
    0.241208,	99.699\143.683,	 5.816\82.735,	   49.999965,	   -1.#IND00,	   93.882702,	   60.948101,	   -1.#IND00,	   -1.#IND00
    0.241625,	99.699\151.183,	 5.881\93.732,	   49.999854,	   -1.#IND00,	   93.818445,	   57.451298,	   -1.#IND00,	   -1.#IND00
    0.242042,	99.699\158.683,	 6.046\104.313,	   50.000129,	   -1.#IND00,	   93.653290,	   54.369992,	   -1.#IND00,	   -1.#IND00
    0.242458,	99.699\166.183,	 6.302\114.165,	   50.000082,	   -1.#IND00,	   93.397487,	   52.018253,	   -1.#IND00,	   -1.#IND00
    0.242875,	99.699\173.683,	 6.624\123.133,	   50.000000,	   -1.#IND00,	   93.075055,	   50.550613,	   -1.#IND00,	   -1.#IND00
    0.243292,	99.699\181.183,	 6.979\131.236,	   49.999873,	   -1.#IND00,	   92.720093,	   49.947208,	   -1.#IND00,	   -1.#IND00
    0.243708,	99.699\188.683,	 7.337\138.565,	   50.000089,	   -1.#IND00,	   92.361655,	   50.117987,	   -1.#IND00,	   -1.#IND00
    0.244125,	99.699\196.183,	 7.677\145.225,	   50.000046,	   -1.#IND00,	   92.021868,	   50.958625,	   -1.#IND00,	   -1.#IND00
    0.244542,	99.699\203.683,	 7.983\151.309,	   50.000015,	   -1.#IND00,	   91.716409,	   52.374685,	   -1.#IND00,	   -1.#IND00
    0.244958,	99.699\211.183,	 8.238\156.950,	   49.999898,	   -1.#IND00,	   91.460532,	   54.233338,	   -1.#IND00,	   -1.#IND00
    0.245375,	99.699\218.683,	 8.429\162.328,	   50.000033,	   -1.#IND00,	   91.270268,	   56.355279,	   -1.#IND00,	   -1.#IND00
    0.245792,	99.699\226.183,	 8.544\167.548,	   50.000074,	   -1.#IND00,	   91.154796,	   58.635016,	   -1.#IND00,	   -1.#IND00
    0.246208,	99.699\233.683,	 8.582\172.658,	   50.000041,	   -1.#IND00,	   91.117282,	   61.024764,	   -1.#IND00,	   -1.#IND00
    0.246625,	99.699\241.183,	 8.540\177.748,	   49.999853,	   -1.#IND00,	   91.158653,	   63.435018,	   -1.#IND00,	   -1.#IND00
    0.247042,	99.699\248.683,	 8.422\182.933,	   50.000060,	   -1.#IND00,	   91.277181,	   65.750462,	   -1.#IND00,	   -1.#IND00
    0.247458,	99.699\256.183,	 8.231\188.334,	   50.000075,	   -1.#IND00,	   91.468050,	   67.849344,	   -1.#IND00,	   -1.#IND00
    0.247875,	99.699\263.683,	 7.976\194.051,	   50.000012,	   -1.#IND00,	   91.723312,	   69.632238,	   -1.#IND00,	   -1.#IND00
    0.248292,	99.699\271.183,	 7.667\200.155,	   49.999897,	   -1.#IND00,	   92.032098,	   71.028098,	   -1.#IND00,	   -1.#IND00
    0.248708,	99.699\278.683,	 7.321\206.786,	   50.000042,	   -1.#IND00,	   92.377506,	   71.897680,	   -1.#IND00,	   -1.#IND00
    0.249125,	99.699\286.183,	 6.962\214.124,	   50.000044,	   -1.#IND00,	   92.736926,	   72.059361,	   -1.#IND00,	   -1.#IND00
    0.249542,	99.699\293.683,	 6.611\222.280,	   50.000056,	   -1.#IND00,	   93.087728,	   71.403102,	   -1.#IND00,	   -1.#IND00
    0.249958,	99.699\301.183,	 6.294\231.304,	   49.999881,	   -1.#IND00,	   93.405331,	   69.879675,	   -1.#IND00,	   -1.#IND00
    0.250375,	99.699\308.683,	 6.037\241.175,	   50.000028,	   -1.#IND00,	   93.661793,	   67.508036,	   -1.#IND00,	   -1.#IND00
    0.250792,	99.699\316.183,	 5.870\251.756,	   50.000074,	   -1.#IND00,	   93.829006,	   64.427422,	   -1.#IND00,	   -1.#IND00
    0.251208,	99.699\323.683,	 5.815\262.754,	   50.000025,	   -1.#IND00,	   93.883699,	   60.929630,	   -1.#IND00,	   -1.#IND00
    0.251625,	99.699\331.183,	 5.878\273.745,	   49.999887,	   -1.#IND00,	   93.821275,	   57.437905,	   -1.#IND00,	   -1.#IND00
    0.252042,	99.699\338.683,	 6.045\284.319,	   50.000060,	   -1.#IND00,	   93.654197,	   54.364375,	   -1.#IND00,	   -1.#IND00
    0.252458,	99.699\346.183,	 6.300\294.169,	   50.000035,	   -1.#IND00,	   93.398537,	   52.014452,	   -1.#IND00,	   -1.#IND00
    0.252875,	99.699\353.683,	 6.621\303.140,	   50.000033,	   -1.#IND00,	   93.077764,	   50.543540,	   -1.#IND00,	   -1.#IND00
    0.253292,	99.699\ 1.183,	 6.977\311.233,	   49.999909,	   -1.#IND00,	   92.722197,	   49.949976,	   -1.#IND00,	   -1.#IND00
    0.253708,	99.699\ 8.683,	 7.338\318.542,	   50.000031,	   -1.#IND00,	   92.360804,	   50.141643,	   -1.#IND00,	   -1.#IND00
    0.254125,	99.699\16.183,	 7.680\325.194,	   50.000016,	   -1.#IND00,	   92.018761,	   50.988789,	   -1.#IND00,	   -1.#IND00
    0.254542,	99.699\23.683,	 7.985\331.304,	   50.000031,	   -1.#IND00,	   91.714182,	   52.379259,	   -1.#IND00,	   -1.#IND00
    0.254958,	99.699\31.183,	 8.238\336.974,	   49.999937,	   -1.#IND00,	   91.460607,	   54.208722,	   -1.#IND00,	   -1.#IND00
    0.255375,	99.699\38.683,	 8.428\342.348,	   49.999999,	   -1.#IND00,	   91.271266,	   56.334878,	   -1.#IND00,	   -1.#IND00
    0.255792,	99.699\46.183,	 8.543\347.548,	   50.000018,	   -1.#IND00,	   91.155539,	   58.635071,	   -1.#IND00,	   -1.#IND00
    0.256208,	99.699\53.683,	 8.581\352.653,	   50.000056,	   -1.#IND00,	   91.117758,	   61.030121,	   -1.#IND00,	   -1.#IND00
    0.256625,	99.699\61.183,	 8.540\357.750,	   49.999912,	   -1.#IND00,	   91.159111,	   63.433598,	   -1.#IND00,	   -1.#IND00
    0.257042,	99.699\68.683,	 8.421\ 2.934,	   50.000010,	   -1.#IND00,	   91.277719,	   65.748836,	   -1.#IND00,	   -1.#IND00
    0.257458,	99.699\76.183,	 8.230\ 8.321,	   50.000026,	   -1.#IND00,	   91.468560,	   67.861863,	   -1.#IND00,	   -1.#IND00
    0.257875,	99.699\83.683,	 7.976\14.031,	   50.000031,	   -1.#IND00,	   91.723303,	   69.651779,	   -1.#IND00,	   -1.#IND00
    0.258292,	99.699\91.183,	 7.668\20.156,	   49.999936,	   -1.#IND00,	   92.030856,	   71.027372,	   -1.#IND00,	   -1.#IND00
    0.258708,	99.699\98.683,	 7.323\26.807,	   50.000011,	   -1.#IND00,	   92.375719,	   71.876379,	   -1.#IND00,	   -1.#IND00
    0.259125,	99.699\106.183,	 6.962\34.139,	   50.000001,	   -1.#IND00,	   92.736504,	   72.044303,	   -1.#IND00,	   -1.#IND00
    0.259542,	99.699\113.683,	 6.610\42.279,	   50.000054,	   -1.#IND00,	   93.089016,	   71.404676,	   -1.#IND00,	   -1.#IND00
    0.259958,	99.699\121.183,	 6.292\51.296,	   49.999931,	   -1.#IND00,	   93.406791,	   69.887181,	   -1.#IND00,	   -1.#IND00
    0.260375,	99.699\128.683,	 6.037\61.173,	   49.999999,	   -1.#IND00,	   93.661922,	   67.510092,	   -1.#IND00,	   -1.#IND00
    0.260792,	99.699\136.183,	 5.871\71.757,	   50.000022,	   -1.#IND00,	   93.828420,	   64.425930,	   -1.#IND00,	   -1.#IND00
    0.261208,	99.699\143.683,	 5.815\82.752,	   50.000036,	   -1.#IND00,	   93.884459,	   60.931019,	   -1.#IND00,	   -1.#IND00
    0.261625,	99.699\151.183,	 5.877\93.742,	   49.999928,	   -1.#IND00,	   93.822457,	   57.441472,	   -1.#IND00,	   -1.#IND00
    0.262042,	99.699\158.683,	 6.046\104.312,	   50.000023,	   -1.#IND00,	   93.653327,	   54.371326,	   -1.#IND00,	   -1.#IND00
    0.262458,	99.699\166.183,	 6.302\114.162,	   50.000002,	   -1.#IND00,	   93.396550,	   52.021070,	   -1.#IND00,	   -1.#IND00
    0.262875,	99.699\173.683,	 6.622\123.142,	   50.000036,	   -1.#IND00,	   93.076953,	   50.540872,	   -1.#IND00,	   -1.#IND00
    0.263292,	99.699\181.183,	 6.976\131.244,	   49.999943,	   -1.#IND00,	   92.722987,	   49.938787,	   -1.#IND00,	   -1.#IND00
    0.263708,	99.699\188.683,	 7.337\138.550,	   50.000004,	   -1.#IND00,	   92.361948,	   50.133102,	   -1.#IND00,	   -1.#IND00
    0.264125,	99.699\196.183,	 7.680\145.191,	   49.999989,	   -1.#IND00,	   92.018932,	   50.992304,	   -1.#IND00,	   -1.#IND00
    0.264542,	99.699\203.683,	 7.985\151.297,	   50.000029,	   -1.#IND00,	   91.713773,	   52.386384,	   -1.#IND00,	   -1.#IND00
    0.264958,	99.699\211.183,	 8.238\156.976,	   49.999966,	   -1.#IND00,	   91.460647,	   54.206858,	   -1.#IND00,	   -1.#IND00
    0.265375,	99.699\218.683,	 8.427\162.352,	   49.999986,	   -1.#IND00,	   91.271564,	   56.331193,	   -1.#IND00,	   -1.#IND00
    0.265792,	99.699\226.183,	 8.543\167.544,	   49.999986,	   -1.#IND00,	   91.155529,	   58.639422,	   -1.#IND00,	   -1.#IND00
    0.266208,	99.699\233.683,	 8.582\172.646,	   50.000047,	   -1.#IND00,	   91.117403,	   61.036958,	   -1.#IND00,	   -1.#IND00
    0.266625,	99.699\241.183,	 8.540\177.750,	   49.999949,	   -1.#IND00,	   91.158669,	   63.433283,	   -1.#IND00,	   -1.#IND00
    0.267042,	99.699\248.683,	 8.422\182.943,	   49.999992,	   -1.#IND00,	   91.277482,	   65.739707,	   -1.#IND00,	   -1.#IND00
    0.267458,	99.699\256.183,	 8.230\188.328,	   49.999996,	   -1.#IND00,	   91.468731,	   67.854969,	   -1.#IND00,	   -1.#IND00
    0.267875,	99.699\263.683,	 7.975\194.026,	   50.000027,	   -1.#IND00,	   91.723841,	   69.656704,	   -1.#IND00,	   -1.#IND00
    0.268292,	99.699\271.183,	 7.668\200.149,	   49.999962,	   -1.#IND00,	   92.031178,	   71.034563,	   -1.#IND00,	   -1.#IND00
    0.268708,	99.699\278.683,	 7.324\206.808,	   49.999999,	   -1.#IND00,	   92.375431,	   71.875349,	   -1.#IND00,	   -1.#IND00
    0.269125,	99.699\286.183,	 6.963\214.143,	   49.999976,	   -1.#IND00,	   92.736176,	   72.040667,	   -1.#IND00,	   -1.#IND00
    0.269542,	99.699\293.683,	 6.610\222.278,	   50.000041,	   -1.#IND00,	   93.089192,	   71.405614,	   -1.#IND00,	   -1.#IND00
    0.269958,	99.699\301.183,	 6.292\231.292,	   49.999963,	   -1.#IND00,	   93.407205,	   69.891506,	   -1.#IND00,	   -1.#IND00
    0.270375,	99.699\308.683,	 6.037\241.172,	   49.999986,	   -1.#IND00,	   93.661736,	   67.511625,	   -1.#IND00,	   -1.#IND00
    0.270792,	99.699\316.183,	 5.872\251.760,	   49.999994,	   -1.#IND00,	   93.827443,	   64.422898,	   -1.#IND00,	   -1.#IND00
    0.271208,	99.699\323.683,	 5.815\262.756,	   50.000033,	   -1.#IND00,	   93.884104,	   60.927675,	   -1.#IND00,	   -1.#IND00
    0.271625,	99.699\331.183,	 5.876\273.744,	   49.999952,	   -1.#IND00,	   93.823325,	   57.438978,	   -1.#IND00,	   -1.#IND00
    0.272042,	99.699\338.683,	 6.045\284.312,	   50.000006,	   -1.#IND00,	   93.654033,	   54.370950,	   -1.#IND00,	   -1.#IND00
    0.272458,	99.699\346.183,	 6.303\294.159,	   49.999984,	   -1.#IND00,	   93.396369,	   52.024012,	   -1.#IND00,	   -1.#IND00
    0.272875,	99.699\353.683,	 6.623\303.139,	   50.000028,	   -1.#IND00,	   93.076480,	   50.543888,	   -1.#IND00,	   -1.#IND00
    0.273292,	99.699\ 1.183,	 6.976\311.245,	   49.999966,	   -1.#IND00,	   92.722929,	   49.938197,	   -1.#IND00,	   -1.#IND00
    0.273708,	99.699\ 8.683,	 7.337\318.553,	   49.999992,	   -1.#IND00,	   92.362307,	   50.130107,	   -1.#IND00,	   -1.#IND00
    0.274125,	99.699\16.183,	 7.680\325.190,	   49.999982,	   -1.#IND00,	   92.018998,	   50.993180,	   -1.#IND00,	   -1.#IND00
    0.274542,	99.699\23.683,	 7.986\331.293,	   50.000016,	   -1.#IND00,	   91.713413,	   52.390655,	   -1.#IND00,	   -1.#IND00
    0.274958,	99.699\31.183,	 8.239\336.977,	   49.999982,	   -1.#IND00,	   91.460451,	   54.206612,	   -1.#IND00,	   -1.#IND00
    0.275375,	99.699\38.683,	 8.427\342.357,	   49.999986,	   -1.#IND00,	   91.271711,	   56.326617,	   -1.#IND00,	   -1.#IND00
    0.275792,	99.699\46.183,	 8.543\347.546,	   49.999973,	   -1.#IND00,	   91.155769,	   58.637148,	   -1.#IND00,	   -1.#IND00
    0.276208,	99.699\53.683,	 8.581\352.644,	   50.000030,	   -1.#IND00,	   91.117528,	   61.039399,	   -1.#IND00,	   -1.#IND00
    0.276625,	99.699\61.183,	 8.540\357.746,	   49.999974,	   -1.#IND00,	   91.158623,	   63.437201,	   -1.#IND00,	   -1.#IND00
    0.277042,	99.699\68.683,	 8.422\ 2.944,	   49.999985,	   -1.#IND00,	   91.277343,	   65.739286,	   -1.#IND00,	   -1.#IND00
    0.277458,	99.699\76.183,	 8.230\ 8.332,	   49.999984,	   -1.#IND00,	   91.468642,	   67.851247,	   -1.#IND00,	   -1.#IND00
    0.277875,	99.699\83.683,	 7.975\14.026,	   50.000017,	   -1.#IND00,	   91.723950,	   69.656968,	   -1.#IND00,	   -1.#IND00
    0.278292,	99.699\91.183,	 7.668\20.145,	   49.999977,	   -1.#IND00,	   92.031325,	   71.037805,	   -1.#IND00,	   -1.#IND00
    0.278708,	99.699\98.683,	 7.324\26.808,	   49.999994,	   -1.#IND00,	   92.375322,	   71.875541,	   -1.#IND00,	   -1.#IND00
    0.279125,	99.699\106.183,	 6.963\34.145,	   49.999972,	   -1.#IND00,	   92.735926,	   72.037878,	   -1.#IND00,	   -1.#IND00
    0.279542,	99.699\113.683,	 6.610\42.280,	   50.000022,	   -1.#IND00,	   93.089123,	   71.403387,	   -1.#IND00,	   -1.#IND00
    0.279958,	99.699\121.183,	 6.291\51.291,	   49.999980,	   -1.#IND00,	   93.407528,	   69.892625,	   -1.#IND00,	   -1.#IND00
    0.280375,	99.699\128.683,	 6.037\61.169,	   49.999984,	   -1.#IND00,	   93.662123,	   67.514302,	   -1.#IND00,	   -1.#IND00
    0.280792,	99.699\136.183,	 5.872\71.760,	   49.999982,	   -1.#IND00,	   93.827217,	   64.423457,	   -1.#IND00,	   -1.#IND00
    0.281208,	99.699\143.683,	 5.815\82.756,	   50.000022,	   -1.#IND00,	   93.883666,	   60.927031,	   -1.#IND00,	   -1.#IND00
    0.281625,	99.699\151.183,	 5.876\93.745,	   49.999971,	   -1.#IND00,	   93.823421,	   57.438068,	   -1.#IND00,	   -1.#IND00
    0.282042,	99.699\158.683,	 6.045\104.313,	   49.999995,	   -1.#IND00,	   93.654326,	   54.370235,	   -1.#IND00,	   -1.#IND00
    0.282458,	99.699\166.183,	 6.303\114.159,	   49.999979,	   -1.#IND00,	   93.396399,	   52.024541,	   -1.#IND00,	   -1.#IND00
    0.282875,	99.699\173.683,	 6.623\123.138,	   50.000017,	   -1.#IND00,	   93.076252,	   50.545270,	   -1.#IND00,	   -1.#IND00
    0.283292,	99.699\181.183,	 6.976\131.245,	   49.999980,	   -1.#IND00,	   92.722738,	   49.938619,	   -1.#IND00,	   -1.#IND00
    0.283708,	99.699\188.683,	 7.337\138.555,	   49.999987,	   -1.#IND00,	   92.362479,	   50.127850,	   -1.#IND00,	   -1.#IND00
    0.284125,	99.699\196.183,	 7.680\145.192,	   49.999979,	   -1.#IND00,	   92.019244,	   50.991515,	   -1.#IND00,	   -1.#IND00
    0.284542,	99.699\203.683,	 7.986\151.290,	   50.000008,	   -1.#IND00,	   91.713366,	   52.392632,	   -1.#IND00,	   -1.#IND00
    0.284958,	99.699\211.183,	 8.239\156.975,	   49.999990,	   -1.#IND00,	   91.460301,	   54.208510,	   -1.#IND00,	   -1.#IND00
    0.285375,	99.699\218.683,	 8.427\162.357,	   49.999985,	   -1.#IND00,	   91.271663,	   56.325842,	   -1.#IND00,	   -1.#IND00
    0.285792,	99.699\226.183,	 8.543\167.548,	   49.999973,	   -1.#IND00,	   91.155809,	   58.635590,	   -1.#IND00,	   -1.#IND00
    0.286208,	99.699\233.683,	 8.581\172.644,	   50.000017,	   -1.#IND00,	   91.117587,	   61.039006,	   -1.#IND00,	   -1.#IND00
    0.286625,	99.699\241.183,	 8.540\177.744,	   49.999985,	   -1.#IND00,	   91.158631,	   63.438777,	   -1.#IND00,	   -1.#IND00
    0.287042,	99.699\248.683,	 8.422\182.943,	   49.999983,	   -1.#IND00,	   91.277288,	   65.740206,	   -1.#IND00,	   -1.#IND00
    0.287458,	99.699\256.183,	 8.230\188.334,	   49.999982,	   -1.#IND00,	   91.468566,	   67.849312,	   -1.#IND00,	   -1.#IND00
    0.287875,	99.699\263.683,	 7.975\194.027,	   50.000009,	   -1.#IND00,	   91.723971,	   69.655736,	   -1.#IND00,	   -1.#IND00
    0.288292,	99.699\271.183,	 7.668\200.144,	   49.999984,	   -1.#IND00,	   92.031451,	   71.039296,	   -1.#IND00,	   -1.#IND00
    0.288708,	99.699\278.683,	 7.324\206.806,	   49.999991,	   -1.#IND00,	   92.375369,	   71.876952,	   -1.#IND00,	   -1.#IND00
    0.289125,	99.699\286.183,	 6.963\214.145,	   49.999974,	   -1.#IND00,	   92.735832,	   72.037661,	   -1.#IND00,	   -1.#IND00
    0.289542,	99.699\293.683,	 6.610\222.281,	   50.000011,	   -1.#IND00,	   93.088974,	   71.402019,	   -1.#IND00,	   -1.#IND00
    0.289958,	99.699\301.183,	 6.291\231.291,	   49.999989,	   -1.#IND00,	   93.407525,	   69.892003,	   -1.#IND00,	   -1.#IND00
    0.290375,	99.699\308.683,	 6.037\241.168,	   49.999982,	   -1.#IND00,	   93.662342,	   67.515301,	   -1.#IND00,	   -1.#IND00
    0.290792,	99.699\316.183,	 5.872\251.759,	   49.999980,	   -1.#IND00,	   93.827262,	   64.424158,	   -1.#IND00,	   -1.#IND00
    0.291208,	99.699\323.683,	 5.816\262.756,	   50.000013,	   -1.#IND00,	   93.883435,	   60.926957,	   -1.#IND00,	   -1.#IND00
    0.291625,	99.699\331.183,	 5.876\273.745,	   49.999981,	   -1.#IND00,	   93.823345,	   57.437679,	   -1.#IND00,	   -1.#IND00
    0.292042,	99.699\338.683,	 6.045\284.314,	   49.999989,	   -1.#IND00,	   93.654467,	   54.369611,	   -1.#IND00,	   -1.#IND00
    0.292458,	99.699\346.183,	 6.302\294.159,	   49.999979,	   -1.#IND00,	   93.396540,	   52.024289,	   -1.#IND00,	   -1.#IND00
    0.292875,	99.699\353.683,	 6.623\303.137,	   50.000008,	   -1.#IND00,	   93.076233,	   50.545898,	   -1.#IND00,	   -1.#IND00
    0.293292,	99.699\ 1.183,	 6.976\311.243,	   49.999988,	   -1.#IND00,	   92.722581,	   49.939721,	   -1.#IND00,	   -1.#IND00
    0.293708,	99.699\ 8.683,	 7.337\318.556,	   49.999985,	   -1.#IND00,	   92.362446,	   50.127580,	   -1.#IND00,	   -1.#IND00
    0.294125,	99.699\16.183,	 7.680\325.193,	   49.999983,	   -1.#IND00,	   92.019357,	   50.990237,	   -1.#IND00,	   -1.#IND00
    0.294542,	99.699\23.683,	 7.986\331.290,	   50.000000,	   -1.#IND00,	   91.713407,	   52.392727,	   -1.#IND00,	   -1.#IND00
    0.294958,	99.699\31.183,	 8.239\336.974,	   49.999993,	   -1.#IND00,	   91.460256,	   54.209467,	   -1.#IND00,	   -1.#IND00
    0.295375,	99.699\38.683,	 8.427\342.357,	   49.999987,	   -1.#IND00,	   91.271622,	   56.326066,	   -1.#IND00,	   -1.#IND00
    0.295792,	99.699\46.183,	 8.543\347.548,	   49.999977,	   -1.#IND00,	   91.155811,	   58.634937,	   -1.#IND00,	   -1.#IND00
    0.296208,	99.699\53.683,	 8.581\352.645,	   50.000006,	   -1.#IND00,	   91.117628,	   61.038228,	   -1.#IND00,	   -1.#IND00
    0.296625,	99.699\61.183,	 8.540\357.744,	   49.999992,	   -1.#IND00,	   91.158664,	   63.439311,	   -1.#IND00,	   -1.#IND00
    0.297042,	99.699\68.683,	 8.422\ 2.942,	   49.999983,	   -1.#IND00,	   91.277281,	   65.741357,	   -1.#IND00,	   -1.#IND00
    0.297458,	99.699\76.183,	 8.230\ 8.334,	   49.999983,	   -1.#IND00,	   91.468517,	   67.848914,	   -1.#IND00,	   -1.#IND00
    0.297875,	99.699\83.683,	 7.975\14.028,	   50.000003,	   -1.#IND00,	   91.723938,	   69.654708,	   -1.#IND00,	   -1.#IND00
    0.298292,	99.699\91.183,	 7.668\20.144,	   49.999989,	   -1.#IND00,	   92.031485,	   71.039284,	   -1.#IND00,	   -1.#IND00
    0.298708,	99.699\98.683,	 7.324\26.806,	   49.999989,	   -1.#IND00,	   92.375420,	   71.877585,	   -1.#IND00,	   -1.#IND00
    0.299125,	99.699\106.183,	 6.963\34.145,	   49.999979,	   -1.#IND00,	   92.735847,	   72.038186,	   -1.#IND00,	   -1.#IND00
    0.299542,	99.699\113.683,	 6.610\42.281,	   50.000002,	   -1.#IND00,	   93.088903,	   71.401603,	   -1.#IND00,	   -1.#IND00
    0.299958,	99.699\121.183,	 6.292\51.292,	   49.999993,	   -1.#IND00,	   93.407451,	   69.891230,	   -1.#IND00,	   -1.#IND00
    0.300375,	99.699\128.683,	 6.037\61.168,	   49.999983,	   -1.#IND00,	   93.662437,	   67.515518,	   -1.#IND00,	   -1.#IND00
    0.300792,	99.699\136.183,	 5.872\71.758,	   49.999981,	   -1.#IND00,	   93.827358,	   64.424646,	   -1.#IND00,	   -1.#IND00
    0.301208,	99.699\143.683,	 5.816\82.756,	   50.000006,	   -1.#IND00,	   93.883364,	   60.927136,	   -1.#IND00,	   -1.#IND00
    0.301625,	99.699\151.183,	 5.876\93.745,	   49.999988,	   -1.#IND00,	   93.823266,	   57.437680,	   -1.#IND00,	   -1.#IND00
    0.302042,	99.699\158.683,	 6.045\104.314,	   49.999986,	   -1.#IND00,	   93.654462,	   54.369411,	   -1.#IND00,	   -1.#IND00
    0.302458,	99.699\166.183,	 6.302\114.159,	   49.999982,	   -1.#IND00,	   93.396605,	   52.023954,	   -1.#IND00,	   -1.#IND00
    0.302875,	99.699\173.683,	 6.623\123.137,	   50.000001,	   -1.#IND00,	   93.076295,	   50.545761,	   -1.#IND00,	   -1.#IND00
    0.303292,	99.699\181.183,	 6.976\131.243,	   49.999992,	   -1.#IND00,	   92.722519,	   49.940321,	   -1.#IND00,	   -1.#IND00
