[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
	TIME		V-local		P-local		P-remote		V-local		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	    0.006753,	   90.000002,	    0.006752,	   90.000002,	   -1.#IND00,	   -1.#IND00,	    0.000000,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.057458,	  317.852755,	  357.223509,	  317.846766,	  357.223539,	   50.202816,	   49.045127,	    0.005989,	   -0.000030,	    1.157689,	    7.273976
    0.057875,	  317.905610,	    4.837427,	  317.899621,	    4.837457,	   50.591425,	   49.509536,	    0.005989,	   -0.000031,	    1.081890,	    6.797713
    0.058292,	  318.195868,	   12.574152,	  318.189875,	   12.574183,	   49.223426,	   49.949199,	    0.005993,	   -0.000031,	   -0.725774,	   -4.560170
    0.058708,	  318.899654,	   20.417358,	  318.893651,	   20.417390,	   49.757231,	   50.382565,	    0.006004,	   -0.000032,	   -0.625335,	   -3.929095
    0.059125,	  320.165750,	   28.342007,	  320.159725,	   28.342039,	   50.214003,	   50.829700,	    0.006024,	   -0.000032,	   -0.615697,	   -3.868538
    0.059542,	  322.099964,	   36.315620,	  322.093907,	   36.315652,	   50.636009,	   51.286020,	    0.006057,	   -0.000033,	   -0.650012,	   -4.084143
    0.059958,	  324.730816,	   44.297304,	  324.724714,	   44.297337,	   49.609197,	   49.279852,	    0.006102,	   -0.000033,	    0.329345,	    2.069333
    0.060375,	  328.014909,	   52.247377,	  328.008750,	   52.247410,	   50.419590,	   48.911515,	    0.006159,	   -0.000033,	    1.508075,	    9.475515
    0.060792,	  331.863260,	   60.134134,	  331.857034,	   60.134167,	   50.764037,	   49.636779,	    0.006227,	   -0.000033,	    1.127258,	    7.082770
    0.061208,	  336.152515,	   67.934633,	  336.146212,	   67.934666,	   50.938239,	   50.293649,	    0.006303,	   -0.000033,	    0.644590,	    4.050080
    0.061625,	  340.736190,	   75.634813,	  340.729803,	   75.634845,	   49.790881,	   50.848690,	    0.006387,	   -0.000032,	   -1.057808,	   -6.646406
    0.062042,	  345.448936,	   83.228912,	  345.442461,	   83.228944,	   50.493447,	   51.325447,	    0.006475,	   -0.000032,	   -0.831999,	   -5.227606
    0.062458,	  350.133024,	   90.719161,	  350.126460,	   90.719192,	   50.733321,	   51.749754,	    0.006564,	   -0.000032,	   -1.016433,	   -6.386437
    0.062875,	  354.655788,	   98.113635,	  354.649137,	   98.113666,	   50.683706,	   52.107373,	    0.006651,	   -0.000031,	   -1.423666,	   -8.945158
    0.063292,	  358.875868,	  105.425434,	  358.869136,	  105.425464,	   49.597179,	   49.995427,	    0.006732,	   -0.000031,	   -0.398248,	   -2.502267
    0.063708,	  362.651351,	  112.673387,	  362.644547,	  112.673417,	   50.573618,	   49.468692,	    0.006804,	   -0.000031,	    1.104926,	    6.942452
    0.064125,	  365.882558,	  119.879642,	  365.875690,	  119.879673,	   50.886350,	   49.637140,	    0.006868,	   -0.000031,	    1.249210,	    7.849017
    0.064542,	  368.523882,	  127.066555,	  368.516962,	  127.066585,	   50.640693,	   49.802200,	    0.006920,	   -0.000031,	    0.838493,	    5.268408
    0.064958,	  370.579239,	  134.254382,	  370.572276,	  134.254412,	   49.326943,	   49.974208,	    0.006963,	   -0.000031,	   -0.647265,	   -4.066887
    0.065375,	  372.082604,	  141.461629,	  372.075609,	  141.461660,	   50.163500,	   50.143721,	    0.006995,	   -0.000031,	    0.019779,	    0.124272
    0.065792,	  373.087578,	  148.706107,	  373.080561,	  148.706138,	   50.554547,	   50.340139,	    0.007017,	   -0.000032,	    0.214408,	    1.347166
