[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.001\90.000,	   -1.#IND00,	   -1.#IND00,	    0.001990,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.076208,	98.639\53.438,	 4.575\87.343,	   51.365907,	   56.775621,	   94.064107,	  -33.904394,	   -5.409714,	  -33.990236
    0.076625,	98.932\61.033,	 5.284\105.956,	   50.803044,	   61.464040,	   93.647395,	  -44.923016,	  -10.660995,	  -66.985009
    0.077042,	99.206\68.595,	 6.288\120.718,	   50.309284,	   65.465857,	   92.918152,	  -52.123465,	  -15.156573,	  -95.231557
    0.077458,	99.441\76.128,	 7.448\132.077,	   49.933997,	   63.835740,	   91.992581,	  -55.948544,	  -13.901743,	  -87.347224
    0.077875,	99.625\83.640,	 8.672\140.807,	   49.761101,	   50.216899,	   90.952590,	  -57.166686,	   -0.455798,	   -2.863863
    0.078292,	99.754\91.139,	 9.886\147.586,	   49.783953,	   29.299322,	   89.867790,	  -56.447352,	   20.484631,	  128.708729
    0.078708,	99.826\98.632,	11.018\153.058,	   49.838117,	   -1.#IND00,	   88.808710,	  -54.425953,	   -1.#IND00,	   -1.#IND00
    0.079125,	99.839\106.130,	11.995\157.780,	   50.176058,	   -1.#IND00,	   87.844058,	  -51.649816,	   -1.#IND00,	   -1.#IND00
    0.079542,	99.802\113.639,	12.788\161.868,	   50.001934,	   -1.#IND00,	   87.014604,	  -48.228509,	   -1.#IND00,	   -1.#IND00
    0.079958,	99.744\121.160,	13.399\165.192,	   49.861958,	   -1.#IND00,	   86.344405,	  -44.032278,	   -1.#IND00,	   -1.#IND00
    0.080375,	99.697\128.681,	13.826\167.987,	   49.830908,	   -1.#IND00,	   85.871637,	  -39.306358,	   -1.#IND00,	   -1.#IND00
    0.080792,	99.678\136.193,	14.048\170.669,	   49.884203,	   -1.#IND00,	   85.629226,	  -34.476419,	   -1.#IND00,	   -1.#IND00
    0.081208,	99.679\143.692,	14.054\173.422,	   49.999917,	   -1.#IND00,	   85.624303,	  -29.729906,	   -1.#IND00,	   -1.#IND00
    0.081625,	99.688\151.182,	13.840\176.257,	   50.140962,	   -1.#IND00,	   85.848075,	  -25.074677,	   -1.#IND00,	   -1.#IND00
    0.082042,	99.699\158.667,	13.413\179.128,	   50.190965,	   -1.#IND00,	   86.285366,	  -20.461404,	   -1.#IND00,	   -1.#IND00
    0.082458,	99.704\166.153,	12.784\182.329,	   50.053735,	   -1.#IND00,	   86.919981,	  -16.175704,	   -1.#IND00,	   -1.#IND00
    0.082875,	99.705\173.653,	11.963\186.325,	   50.016008,	   -1.#IND00,	   87.741213,	  -12.672221,	   -1.#IND00,	   -1.#IND00
    0.083292,	99.705\181.170,	10.959\191.088,	   49.981363,	   -1.#IND00,	   88.746020,	   -9.918157,	   -1.#IND00,	   -1.#IND00
    0.083708,	99.711\188.692,	 9.801\196.553,	   49.972582,	   -1.#IND00,	   89.910453,	   -7.861475,	   -1.#IND00,	   -1.#IND00
    0.084125,	99.717\196.203,	 8.556\203.312,	   49.959726,	   -1.#IND00,	   91.160990,	   -7.109088,	   -1.#IND00,	   -1.#IND00
    0.084542,	99.714\203.699,	 7.324\212.493,	   49.970634,	   -1.#IND00,	   92.389370,	   -8.794146,	   -1.#IND00,	   -1.#IND00
    0.084958,	99.702\211.189,	 6.251\225.580,	   50.028064,	   19.322794,	   93.451752,	  -14.391632,	   30.705270,	  192.926895
    0.085375,	99.691\218.680,	 5.516\243.440,	   50.052025,	   30.530185,	   94.174751,	  -24.760013,	   19.521840,	  122.659333
    0.085792,	99.683\226.176,	 5.307\264.730,	   50.034479,	   37.520469,	   94.376474,	  -38.554017,	   12.514010,	   78.627844
    0.086208,	99.682\233.676,	 5.758\285.306,	   49.984860,	   44.129731,	   93.924092,	  -51.630890,	    5.855129,	   36.788861
    0.086625,	99.691\241.178,	 6.763\301.457,	   49.951869,	   50.853642,	   92.928442,	  -60.278132,	   -0.901772,	   -5.666003
    0.087042,	99.710\248.683,	 8.052\313.199,	   49.969738,	   57.048893,	   91.657836,	  -64.516146,	   -7.079155,	  -44.479645
    0.087458,	99.725\256.185,	 9.433\321.884,	   49.984909,	   62.750842,	   90.291616,	  -65.698795,	  -12.765933,	  -80.210720
    0.087875,	99.722\263.685,	10.802\328.482,	   49.983275,	   51.335182,	   88.919501,	  -64.797634,	   -1.351906,	   -8.494277
    0.088292,	99.703\271.185,	12.104\333.553,	   50.021686,	   32.242728,	   87.599441,	  -62.367847,	   17.778958,	  111.708483
    0.088708,	99.687\278.686,	13.301\337.511,	   50.051440,	   -1.#IND00,	   86.386577,	  -58.824617,	   -1.#IND00,	   -1.#IND00
    0.089125,	99.684\286.187,	14.337\340.910,	   49.960792,	   -1.#IND00,	   85.347160,	  -54.723001,	   -1.#IND00,	   -1.#IND00
    0.089542,	99.689\293.686,	15.166\344.059,	   50.007986,	   -1.#IND00,	   84.522357,	  -50.373029,	   -1.#IND00,	   -1.#IND00
    0.089958,	99.695\301.184,	15.774\346.913,	   50.038000,	   -1.#IND00,	   83.920816,	  -45.729464,	   -1.#IND00,	   -1.#IND00
    0.090375,	99.701\308.681,	16.148\349.546,	   50.052352,	   -1.#IND00,	   83.552536,	  -40.865565,	   -1.#IND00,	   -1.#IND00
    0.090792,	99.706\316.178,	16.275\352.148,	   50.028091,	   -1.#IND00,	   83.430829,	  -35.970806,	   -1.#IND00,	   -1.#IND00
    0.091208,	99.707\323.677,	16.144\354.849,	   49.982882,	   -1.#IND00,	   83.563253,	  -31.171795,	   -1.#IND00,	   -1.#IND00
    0.091625,	99.702\331.181,	15.750\357.720,	   49.965958,	   -1.#IND00,	   83.952387,	  -26.538064,	   -1.#IND00,	   -1.#IND00
    0.092042,	99.698\338.689,	15.104\ 0.707,	   49.966021,	   -1.#IND00,	   84.593151,	  -22.018454,	   -1.#IND00,	   -1.#IND00
    0.092458,	99.696\346.191,	14.229\ 3.889,	   49.985506,	   -1.#IND00,	   85.467255,	  -17.697283,	   -1.#IND00,	   -1.#IND00
    0.092875,	99.697\353.688,	13.153\ 7.644,	   49.996647,	   -1.#IND00,	   86.543907,	  -13.956290,	   -1.#IND00,	   -1.#IND00
    0.093292,	99.697\ 1.183,	11.904\12.251,	   50.003882,	   -1.#IND00,	   87.792877,	  -11.068100,	   -1.#IND00,	   -1.#IND00
    0.093708,	99.696\ 8.681,	10.523\18.009,	   50.019838,	   -1.#IND00,	   89.173248,	   -9.328714,	   -1.#IND00,	   -1.#IND00
    0.094125,	99.696\16.180,	 9.090\25.724,	   50.013245,	   -1.#IND00,	   90.605976,	   -9.543851,	   -1.#IND00,	   -1.#IND00
    0.094542,	99.696\23.681,	 7.731\36.696,	   49.988283,	   -1.#IND00,	   91.964973,	  -13.015369,	   -1.#IND00,	   -1.#IND00
    0.094958,	99.698\31.182,	 6.658\52.532,	   49.990483,	   -1.#IND00,	   93.039567,	  -21.349986,	   -1.#IND00,	   -1.#IND00
    0.095375,	99.702\38.685,	 6.161\73.435,	   49.997358,	   -1.#IND00,	   93.540479,	  -34.750636,	   -1.#IND00,	   -1.#IND00
    0.095792,	99.706\46.187,	 6.443\95.790,	   49.996039,	   23.194956,	   93.262864,	  -49.602766,	   26.801082,	  168.396164
    0.096208,	99.704\53.686,	 7.460\114.703,	   50.002426,	   34.379119,	   92.244458,	  -61.016866,	   15.623308,	   98.164135
    0.096625,	99.698\61.184,	 8.960\128.627,	   50.000206,	   43.778320,	   90.737960,	  -67.442752,	    6.221886,	   39.093263
    0.097042,	99.693\68.683,	10.663\138.747,	   50.013252,	   52.175044,	   89.029516,	  -70.063913,	   -2.161792,	  -13.582938
    0.097458,	99.694\76.183,	12.385\146.384,	   50.016905,	   60.220461,	   87.308205,	  -70.201230,	  -10.203556,	  -64.110834
    0.097875,	99.697\83.683,	14.009\152.375,	   49.991693,	   47.788833,	   85.688041,	  -68.691642,	    2.202860,	   13.840978
    0.098292,	99.699\91.183,	15.457\157.218,	   49.983778,	   33.528122,	   84.242044,	  -66.034571,	   16.455656,	  103.393933
    0.098708,	99.700\98.683,	16.681\161.207,	   49.992893,	   -1.#IND00,	   83.018903,	  -62.523381,	   -1.#IND00,	   -1.#IND00
    0.099125,	99.702\106.183,	17.637\164.667,	   50.005056,	   -1.#IND00,	   82.065424,	  -58.484291,	   -1.#IND00,	   -1.#IND00
    0.099542,	99.703\113.683,	18.290\167.822,	   49.995404,	   -1.#IND00,	   81.413474,	  -54.139547,	   -1.#IND00,	   -1.#IND00
    0.099958,	99.700\121.184,	18.631\170.670,	   49.984007,	   -1.#IND00,	   81.069022,	  -49.486349,	   -1.#IND00,	   -1.#IND00
    0.100375,	99.697\128.685,	18.667\173.298,	   49.991031,	   -1.#IND00,	   81.030197,	  -44.612126,	   -1.#IND00,	   -1.#IND00
    0.100792,	99.696\136.186,	18.401\175.915,	   50.001351,	   -1.#IND00,	   81.294820,	  -39.729084,	   -1.#IND00,	   -1.#IND00
    0.101208,	99.698\143.685,	17.840\178.688,	   50.000549,	   -1.#IND00,	   81.857242,	  -35.003533,	   -1.#IND00,	   -1.#IND00
    0.101625,	99.700\151.183,	16.994\181.764,	   50.007553,	   -1.#IND00,	   82.705330,	  -30.581098,	   -1.#IND00,	   -1.#IND00
    0.102042,	99.700\158.682,	15.880\185.218,	   50.010753,	   -1.#IND00,	   83.819576,	  -26.535384,	   -1.#IND00,	   -1.#IND00
    0.102458,	99.699\166.183,	14.532\189.216,	   50.002641,	   -1.#IND00,	   85.167384,	  -23.033062,	   -1.#IND00,	   -1.#IND00
    0.102875,	99.699\173.683,	13.001\194.207,	   49.998790,	   -1.#IND00,	   86.697976,	  -20.524432,	   -1.#IND00,	   -1.#IND00
    0.103292,	99.699\181.183,	11.345\200.676,	   49.991799,	   -1.#IND00,	   88.354291,	  -19.492997,	   -1.#IND00,	   -1.#IND00
    0.103708,	99.700\188.684,	 9.644\209.268,	   49.999340,	   -1.#IND00,	   90.055292,	  -20.584116,	   -1.#IND00,	   -1.#IND00
    0.104125,	99.700\196.185,	 8.054\221.273,	   50.004859,	   -1.#IND00,	   91.646064,	  -25.087471,	   -1.#IND00,	   -1.#IND00
    0.104542,	99.700\203.685,	 6.828\238.319,	   49.996952,	   -1.#IND00,	   92.871739,	  -34.634396,	   -1.#IND00,	   -1.#IND00
    0.104958,	99.698\211.183,	 6.313\260.386,	   49.999314,	   -1.#IND00,	   93.385002,	  -49.202943,	   -1.#IND00,	   -1.#IND00
    0.105375,	99.697\218.683,	 6.720\282.951,	   50.003705,	   -1.#IND00,	   92.977296,	  -64.268111,	   -1.#IND00,	   -1.#IND00
    0.105792,	99.698\226.183,	 7.864\301.025,	   50.002892,	   23.097225,	   91.834365,	  -74.842441,	   26.905667,	  169.053289
    0.106208,	99.699\233.684,	 9.424\313.887,	   50.002188,	   34.557161,	   90.275509,	  -80.203548,	   15.445027,	   97.043966
    0.106625,	99.700\241.184,	11.160\322.881,	   49.991088,	   44.287472,	   88.540194,	  -81.697299,	    5.703615,	   35.836872
    0.107042,	99.699\248.684,	12.898\329.474,	   49.994484,	   53.412155,	   86.801378,	  -80.790320,	   -3.417671,	  -21.473858
    0.107458,	99.700\256.184,	14.530\334.599,	   50.006748,	   56.818702,	   85.169826,	  -78.415547,	   -6.811954,	  -42.800766
    0.107875,	99.700\263.684,	15.984\338.768,	   50.001390,	   50.363192,	   83.716007,	  -75.084398,	   -0.361802,	   -2.273266
    0.108292,	99.700\271.184,	17.213\342.281,	   49.998646,	   39.423752,	   82.486950,	  -71.096867,	   10.574894,	   66.444016
    0.108708,	99.698\278.684,	18.187\345.291,	   50.001697,	    8.926657,	   81.510901,	  -66.606675,	   41.075040,	  258.082084
    0.109125,	99.697\286.184,	18.882\348.010,	   49.999593,	   -1.#IND00,	   80.815283,	  -61.825889,	   -1.#IND00,	   -1.#IND00
    0.109542,	99.699\293.684,	19.273\350.646,	   50.003815,	   -1.#IND00,	   80.425484,	  -56.962643,	   -1.#IND00,	   -1.#IND00
    0.109958,	99.700\301.183,	19.347\353.240,	   50.000450,	   -1.#IND00,	   80.352902,	  -52.057001,	   -1.#IND00,	   -1.#IND00
    0.110375,	99.700\308.683,	19.102\355.837,	   50.001323,	   -1.#IND00,	   80.598056,	  -47.153981,	   -1.#IND00,	   -1.#IND00
    0.110792,	99.699\316.184,	18.544\358.550,	   50.003374,	   -1.#IND00,	   81.155203,	  -42.365892,	   -1.#IND00,	   -1.#IND00
    0.111208,	99.699\323.684,	17.686\ 1.486,	   49.997450,	   -1.#IND00,	   82.012443,	  -37.802811,	   -1.#IND00,	   -1.#IND00
    0.111625,	99.699\331.183,	16.550\ 4.813,	   49.996610,	   -1.#IND00,	   83.148928,	  -33.629542,	   -1.#IND00,	   -1.#IND00
    0.112042,	99.699\338.684,	15.164\ 8.689,	   49.998907,	   -1.#IND00,	   84.534993,	  -30.004938,	   -1.#IND00,	   -1.#IND00
    0.112458,	99.699\346.184,	13.571\13.334,	   50.000197,	   -1.#IND00,	   86.127331,	  -27.150003,	   -1.#IND00,	   -1.#IND00
    0.112875,	99.699\353.684,	11.843\19.305,	   50.002827,	   -1.#IND00,	   87.855825,	  -25.620935,	   -1.#IND00,	   -1.#IND00
    0.113292,	99.699\ 1.183,	10.073\27.471,	   49.997337,	   -1.#IND00,	   89.625310,	  -26.287645,	   -1.#IND00,	   -1.#IND00
    0.113708,	99.699\ 8.683,	 8.401\39.074,	   49.999211,	   -1.#IND00,	   91.297464,	  -30.391157,	   -1.#IND00,	   -1.#IND00
    0.114125,	99.699\16.183,	 7.068\55.782,	   50.004263,	   -1.#IND00,	   92.631234,	  -39.599121,	   -1.#IND00,	   -1.#IND00
    0.114542,	99.699\23.684,	 6.421\77.928,	   49.998799,	   -1.#IND00,	   93.277866,	  -54.244551,	   -1.#IND00,	   -1.#IND00
    0.114958,	99.699\31.184,	 6.730\101.327,	   49.997718,	   -1.#IND00,	   92.969555,	  -70.143395,	   -1.#IND00,	   -1.#IND00
    0.115375,	99.699\38.684,	 7.882\120.265,	   50.000175,	   -1.#IND00,	   91.816542,	  -81.581010,	   -1.#IND00,	   -1.#IND00
    0.115792,	99.699\46.184,	 9.513\133.627,	   49.999769,	   16.684607,	   90.185995,	  -87.443699,	   33.315162,	  209.325334
    0.116208,	99.699\53.684,	11.329\142.960,	   50.004389,	   31.190160,	   88.370485,	  -89.275873,	   18.814229,	  118.213288
    0.116625,	99.699\61.184,	13.162\149.678,	   49.999166,	   42.239381,	   86.537413,	  -88.494729,	    7.759785,	   48.756164
    0.117042,	99.699\68.684,	14.901\154.772,	   49.996611,	   57.203806,	   84.797593,	  -86.088215,	   -7.207195,	  -45.284140
    0.117458,	99.698\76.184,	16.470\158.853,	   50.002790,	   58.537198,	   83.228171,	  -82.669889,	   -8.534408,	  -53.623264
    0.117875,	99.699\83.684,	17.814\162.291,	   50.000934,	   53.586686,	   81.885066,	  -78.607729,	   -3.585752,	  -22.529943
    0.118292,	99.700\91.184,	18.889\165.328,	   49.998428,	   42.087826,	   80.810907,	  -74.144273,	    7.910602,	   49.703778
    0.118708,	99.699\98.684,	19.667\168.072,	   49.999675,	   19.339104,	   80.032246,	  -69.388421,	   30.660572,	  192.646050
    0.119125,	99.699\106.184,	20.131\170.627,	   49.999073,	   13.805218,	   79.567510,	  -64.442916,	   36.193855,	  227.412696
    0.119542,	99.699\113.684,	20.267\173.134,	   50.001381,	    3.623575,	   79.431486,	  -59.450017,	   46.377805,	  291.400341
    0.119958,	99.699\121.184,	20.069\175.666,	   49.998326,	   -1.#IND00,	   79.630242,	  -54.482558,	   -1.#IND00,	   -1.#IND00
    0.120375,	99.699\128.684,	19.540\178.283,	   49.998079,	   -1.#IND00,	   80.159484,	  -49.599815,	   -1.#IND00,	   -1.#IND00
    0.120792,	99.699\136.184,	18.693\181.089,	   50.001937,	   -1.#IND00,	   81.005969,	  -44.905426,	   -1.#IND00,	   -1.#IND00
    0.121208,	99.699\143.684,	17.550\184.208,	   50.000213,	   -1.#IND00,	   82.148601,	  -40.524223,	   -1.#IND00,	   -1.#IND00
    0.121625,	99.699\151.184,	16.143\187.851,	   49.999857,	   -1.#IND00,	   83.556178,	  -36.667757,	   -1.#IND00,	   -1.#IND00
    0.122042,	99.699\158.683,	14.512\192.303,	   50.001171,	   -1.#IND00,	   85.187274,	  -33.619277,	   -1.#IND00,	   -1.#IND00
    0.122458,	99.699\166.184,	12.713\197.940,	   49.999615,	   -1.#IND00,	   86.986114,	  -31.756923,	   -1.#IND00,	   -1.#IND00
    0.122875,	99.699\173.684,	10.836\205.501,	   50.001960,	   -1.#IND00,	   88.862884,	  -31.817572,	   -1.#IND00,	   -1.#IND00
    0.123292,	99.699\181.184,	 9.024\216.250,	   49.998724,	   -1.#IND00,	   90.674979,	  -35.066099,	   -1.#IND00,	   -1.#IND00
    0.123708,	99.699\188.684,	 7.508\231.935,	   49.998033,	   -1.#IND00,	   92.191309,	  -43.251013,	   -1.#IND00,	   -1.#IND00
    0.124125,	99.699\196.183,	 6.651\253.557,	   50.001852,	   -1.#IND00,	   93.048340,	  -57.373442,	   -1.#IND00,	   -1.#IND00
    0.124542,	99.699\203.684,	 6.788\277.717,	   50.000354,	   -1.#IND00,	   92.911078,	  -74.033109,	   -1.#IND00,	   -1.#IND00
    0.124958,	99.699\211.184,	 7.872\298.038,	   49.999563,	   -1.#IND00,	   91.826904,	  -86.854016,	   -1.#IND00,	   -1.#IND00
    0.125375,	99.699\218.684,	 9.545\312.374,	   50.000432,	   -1.#IND00,	   90.153476,	  -93.690651,	   -1.#IND00,	   -1.#IND00
    0.125792,	99.699\226.183,	11.469\322.207,	   49.998184,	    1.356102,	   88.229700,	  -96.023966,	   48.642082,	  305.627207
    0.126208,	99.699\233.684,	13.430\329.244,	   50.002407,	   26.802308,	   86.268766,	  -95.559973,	   23.200099,	  145.770519
    0.126625,	99.699\241.184,	15.306\334.535,	   50.000391,	   48.470348,	   84.393359,	  -93.351313,	    1.530043,	    9.613545
    0.127042,	99.699\248.684,	17.013\338.724,	   49.997297,	   63.573117,	   82.685735,	  -90.040349,	  -13.575819,	  -85.299387
    0.127458,	99.699\256.184,	18.494\342.200,	   50.000956,	   60.232716,	   81.204890,	  -86.016489,	  -10.231760,	  -64.288040
    0.127875,	99.699\263.684,	19.704\345.208,	   50.000729,	   56.523396,	   79.995121,	  -81.524866,	   -6.522667,	  -40.983128
    0.128292,	99.699\271.184,	20.607\347.936,	   49.999696,	   44.643684,	   79.091808,	  -76.751943,	    5.356013,	   33.652819
    0.128708,	99.699\278.684,	21.181\350.482,	   50.001141,	   37.337499,	   78.518260,	  -71.798366,	   12.663642,	   79.568007
    0.129125,	99.699\286.184,	21.411\352.922,	   49.999189,	   32.942815,	   78.287735,	  -66.737957,	   17.056374,	  107.168357
    0.129542,	99.699\293.684,	21.292\355.362,	   50.001285,	   28.279865,	   78.407150,	  -61.678474,	   21.721420,	  136.479705
    0.129958,	99.699\301.184,	20.823\357.889,	   50.000214,	   22.882818,	   78.876089,	  -56.705799,	   27.117396,	  170.383620
    0.130375,	99.699\308.683,	20.014\ 0.586,	   49.998895,	   11.128241,	   79.685078,	  -51.903008,	   38.870654,	  244.231520
    0.130792,	99.699\316.184,	18.884\ 3.572,	   50.000690,	   -1.#IND00,	   80.815018,	  -47.388414,	   -1.#IND00,	   -1.#IND00
    0.131208,	99.699\323.684,	17.462\ 6.990,	   49.999978,	   -1.#IND00,	   82.237384,	  -43.306731,	   -1.#IND00,	   -1.#IND00
    0.131625,	99.699\331.184,	15.788\11.092,	   49.999536,	   -1.#IND00,	   83.910538,	  -39.908607,	   -1.#IND00,	   -1.#IND00
    0.132042,	99.699\338.684,	13.922\16.282,	   50.000597,	   -1.#IND00,	   85.777008,	  -37.598851,	   -1.#IND00,	   -1.#IND00
    0.132458,	99.699\346.183,	11.941\23.167,	   49.998886,	   -1.#IND00,	   87.758050,	  -36.983674,	   -1.#IND00,	   -1.#IND00
    0.132875,	99.699\353.684,	 9.976\32.871,	   50.001619,	   -1.#IND00,	   89.722915,	  -39.187271,	   -1.#IND00,	   -1.#IND00
    0.133292,	99.699\ 1.184,	 8.279\47.418,	   50.000153,	   -1.#IND00,	   91.420292,	  -46.234228,	   -1.#IND00,	   -1.#IND00
    0.133708,	99.699\ 8.684,	 7.244\68.360,	   49.998532,	   -1.#IND00,	   92.454549,	  -59.676753,	   -1.#IND00,	   -1.#IND00
    0.134125,	99.699\16.183,	 7.253\92.950,	   50.000836,	   -1.#IND00,	   92.446377,	  -76.766940,	   -1.#IND00,	   -1.#IND00
    0.134542,	99.699\23.684,	 8.305\114.651,	   50.000082,	   -1.#IND00,	   91.393857,	  -90.966974,	   -1.#IND00,	   -1.#IND00
    0.134958,	99.699\31.184,	10.020\130.525,	   49.999560,	   -1.#IND00,	   89.679395,	  -99.341838,	   -1.#IND00,	   -1.#IND00
    0.135375,	99.699\38.684,	12.018\141.616,	   50.000815,	   -1.#IND00,	   87.680790,	 -102.932132,	   -1.#IND00,	   -1.#IND00
    0.135792,	99.699\46.184,	14.035\149.633,	   49.998378,	   -1.#IND00,	   85.663687,	 -103.449175,	   -1.#IND00,	   -1.#IND00
    0.136208,	99.699\53.684,	15.895\155.799,	   50.000894,	   36.830916,	   83.803794,	 -102.115653,	   13.169978,	   82.749414
    0.136625,	99.699\61.184,	17.518\160.603,	   50.001177,	   54.281419,	   82.180806,	  -99.419345,	   -4.280243,	  -26.893557
    0.137042,	99.699\68.684,	18.874\164.270,	   49.998615,	   63.882371,	   80.825036,	  -95.586773,	  -13.883756,	  -87.234212
    0.137458,	99.699\76.184,	19.942\167.144,	   50.000074,	   62.077032,	   79.757198,	  -90.960284,	  -12.076958,	  -75.881762
    0.137875,	99.699\83.684,	20.707\169.554,	   50.000343,	   60.354042,	   78.991470,	  -85.870869,	  -10.353699,	  -65.054206
    0.138292,	99.699\91.184,	21.161\171.743,	   49.999601,	   50.237755,	   78.538206,	  -80.559377,	   -0.238154,	   -1.496366
    0.138708,	99.699\98.684,	21.301\173.795,	   50.001017,	   43.213479,	   78.398545,	  -75.111615,	    6.787538,	   42.647360
    0.139125,	99.699\106.184,	21.139\175.700,	   49.999007,	   35.768007,	   78.560337,	  -69.516461,	   14.231000,	   89.416009
    0.139542,	99.699\113.684,	20.688\177.621,	   50.000587,	   28.352937,	   79.011106,	  -63.937174,	   21.647650,	  136.016196
    0.139958,	99.699\121.184,	19.947\179.885,	   50.000346,	   20.281576,	   79.752269,	  -58.701857,	   29.718769,	  186.728531
    0.140375,	99.699\128.684,	18.909\182.597,	   49.999182,	   -1.#IND00,	   80.789584,	  -53.913698,	   -1.#IND00,	   -1.#IND00
    0.140792,	99.699\136.184,	17.586\185.685,	   50.000428,	   -1.#IND00,	   82.113297,	  -49.501593,	   -1.#IND00,	   -1.#IND00
    0.141208,	99.699\143.684,	16.009\189.246,	   50.000069,	   -1.#IND00,	   83.689610,	  -45.562420,	   -1.#IND00,	   -1.#IND00
    0.141625,	99.699\151.184,	14.233\193.631,	   49.999586,	   -1.#IND00,	   85.465759,	  -42.446929,	   -1.#IND00,	   -1.#IND00
    0.142042,	99.699\158.684,	12.327\199.473,	   50.000710,	   -1.#IND00,	   87.371583,	  -40.789633,	   -1.#IND00,	   -1.#IND00
    0.142458,	99.699\166.183,	10.371\207.450,	   49.999026,	   -1.#IND00,	   89.327840,	  -41.266126,	   -1.#IND00,	   -1.#IND00
    0.142875,	99.699\173.684,	 8.485\218.579,	   50.000555,	   -1.#IND00,	   91.213846,	  -44.895192,	   -1.#IND00,	   -1.#IND00
    0.143292,	99.699\181.184,	 6.951\235.109,	   50.000505,	   -1.#IND00,	   92.748246,	  -53.925713,	   -1.#IND00,	   -1.#IND00
    0.143708,	99.699\188.684,	 6.219\258.244,	   49.999141,	   -1.#IND00,	   93.479726,	  -69.560306,	   -1.#IND00,	   -1.#IND00
    0.144125,	99.699\196.183,	 6.588\282.915,	   50.000246,	   -1.#IND00,	   93.110657,	  -86.731208,	   -1.#IND00,	   -1.#IND00
    0.144542,	99.699\203.683,	 7.854\302.379,	   50.000166,	   -1.#IND00,	   91.844705,	  -98.696001,	   -1.#IND00,	   -1.#IND00
    0.144958,	99.699\211.184,	 9.589\315.820,	   49.999712,	   -1.#IND00,	   90.110338,	 -104.636347,	   -1.#IND00,	   -1.#IND00
    0.145375,	99.699\218.684,	11.507\324.982,	   50.000639,	   -1.#IND00,	   88.192256,	 -106.298532,	   -1.#IND00,	   -1.#IND00
    0.145792,	99.699\226.184,	13.452\331.364,	   49.998801,	   -1.#IND00,	   86.247162,	 -105.180046,	   -1.#IND00,	   -1.#IND00
    0.146208,	99.699\233.684,	15.292\336.198,	   50.000090,	   38.896292,	   84.407045,	 -102.514527,	   11.103798,	   69.767218
    0.146625,	99.699\241.184,	16.937\340.166,	   50.000903,	   56.356578,	   82.762446,	  -98.982735,	   -6.355675,	  -39.933884
    0.147042,	99.699\248.684,	18.349\343.423,	   49.999345,	   65.373803,	   81.350074,	  -94.739869,	  -15.374458,	  -96.600565
    0.147458,	99.699\256.184,	19.506\346.119,	   50.000076,	   62.671593,	   80.192633,	  -89.935000,	  -12.671518,	  -79.617492
    0.147875,	99.699\263.684,	20.385\348.481,	   50.000142,	   58.477178,	   79.313576,	  -84.797086,	   -8.477036,	  -53.262787
    0.148292,	99.699\271.184,	20.958\350.747,	   49.999421,	   47.491197,	   78.740722,	  -79.563398,	    2.508224,	   15.759633
    0.148708,	99.699\278.684,	21.198\353.066,	   50.000827,	   41.908562,	   78.500808,	  -74.382326,	    8.092266,	   50.845203
    0.149125,	99.699\286.184,	21.098\355.359,	   49.999437,	   35.976074,	   78.600548,	  -69.175013,	   14.023363,	   88.111387
    0.149542,	99.699\293.684,	20.669\357.600,	   50.000098,	   29.535919,	   79.029649,	  -63.916527,	   20.464179,	  128.580227
    0.149958,	99.699\301.184,	19.924\359.995,	   50.000417,	   21.741718,	   79.775147,	  -58.811188,	   28.258699,	  177.554640
    0.150375,	99.699\308.684,	18.875\ 2.683,	   49.999552,	   -1.#IND00,	   80.823959,	  -53.999054,	   -1.#IND00,	   -1.#IND00
    0.150792,	99.699\316.183,	17.544\ 5.714,	   50.000107,	   -1.#IND00,	   82.154727,	  -49.530183,	   -1.#IND00,	   -1.#IND00
    0.151208,	99.699\323.684,	15.967\ 9.214,	   50.000134,	   -1.#IND00,	   83.731643,	  -45.530707,	   -1.#IND00,	   -1.#IND00
    0.151625,	99.699\331.184,	14.194\13.466,	   49.999667,	   -1.#IND00,	   85.504519,	  -42.282321,	   -1.#IND00,	   -1.#IND00
    0.152042,	99.699\338.684,	12.297\19.108,	   50.000394,	   -1.#IND00,	   87.402159,	  -40.424791,	   -1.#IND00,	   -1.#IND00
    0.152458,	99.699\346.184,	10.365\27.058,	   49.999242,	   -1.#IND00,	   89.333540,	  -40.874274,	   -1.#IND00,	   -1.#IND00
    0.152875,	99.699\353.683,	 8.527\38.505,	   50.000179,	   -1.#IND00,	   91.171724,	  -44.821121,	   -1.#IND00,	   -1.#IND00
    0.153292,	99.699\ 1.184,	 7.054\55.534,	   50.000491,	   -1.#IND00,	   92.645438,	  -54.350108,	   -1.#IND00,	   -1.#IND00
    0.153708,	99.699\ 8.684,	 6.415\79.052,	   49.999504,	   -1.#IND00,	   93.283941,	  -70.367963,	   -1.#IND00,	   -1.#IND00
    0.154125,	99.699\16.184,	 6.948\103.576,	   50.000158,	   -1.#IND00,	   92.750762,	  -87.392402,	   -1.#IND00,	   -1.#IND00
