[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.007\90.000,	 0.007\90.000,	   -1.#IND00,	   -1.#IND00,	    0.000000,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.082875,	397.429\96.608,	397.422\96.608,	   50.000631,	   50.000632,	    0.007422,	  359.999959,	   -0.000001,	   -0.000003
    0.083292,	397.401\104.109,	397.393\104.109,	   50.000298,	   50.000298,	    0.007420,	  359.999959,	   -0.000001,	   -0.000004
    0.083708,	397.372\111.611,	397.365\111.611,	   49.982930,	   49.982928,	    0.007418,	  359.999959,	    0.000002,	    0.000010
    0.084125,	397.362\119.112,	397.355\119.112,	   49.988417,	   49.988415,	    0.007417,	  359.999959,	    0.000002,	    0.000011
    0.084542,	397.367\126.611,	397.360\126.611,	   49.997715,	   49.997713,	    0.007417,	  359.999959,	    0.000002,	    0.000010
    0.084958,	397.374\134.110,	397.367\134.110,	   50.019925,	   50.019924,	    0.007416,	  359.999959,	    0.000001,	    0.000006
    0.085375,	397.379\141.609,	397.371\141.610,	   50.022352,	   50.022352,	    0.007415,	  359.999960,	    0.000000,	    0.000003
    0.085792,	397.384\149.108,	397.377\149.108,	   50.011538,	   50.011538,	    0.007415,	  359.999960,	    0.000000,	    0.000002
    0.086208,	397.385\156.608,	397.378\156.608,	   50.001937,	   50.001937,	    0.007414,	  359.999960,	    0.000000,	    0.000003
    0.086625,	397.381\164.110,	397.374\164.110,	   49.983832,	   49.983831,	    0.007414,	  359.999960,	    0.000001,	    0.000006
    0.087042,	397.378\171.613,	397.370\171.613,	   50.001872,	   50.001872,	    0.007413,	  359.999960,	    0.000000,	    0.000001
    0.087458,	397.378\179.115,	397.370\179.115,	   49.996816,	   49.996816,	    0.007413,	  359.999960,	    0.000000,	    0.000001
    0.087875,	397.377\186.614,	397.370\186.614,	   49.991827,	   49.991826,	    0.007413,	  359.999960,	    0.000000,	    0.000003
    0.088292,	397.373\194.112,	397.366\194.112,	   50.006001,	   50.006001,	    0.007414,	  359.999960,	    0.000000,	    0.000001
    0.088708,	397.371\201.611,	397.364\201.611,	   50.007206,	   50.007206,	    0.007414,	  359.999961,	    0.000000,	    0.000000
    0.089125,	397.372\209.111,	397.364\209.111,	   50.002278,	   50.002278,	    0.007414,	  359.999961,	    0.000000,	    0.000000
    0.089542,	397.373\216.611,	397.365\216.612,	   50.002935,	   50.002935,	    0.007415,	  359.999961,	   -0.000000,	   -0.000000
    0.089958,	397.375\224.112,	397.368\224.112,	   49.991631,	   49.991631,	    0.007416,	  359.999961,	    0.000000,	    0.000001
    0.090375,	397.383\231.613,	397.376\231.613,	   49.998841,	   49.998841,	    0.007416,	  359.999961,	    0.000000,	    0.000003
    0.090792,	397.392\239.114,	397.384\239.114,	   50.004571,	   50.004571,	    0.007416,	  359.999961,	    0.000000,	    0.000002
    0.091208,	397.393\246.614,	397.386\246.614,	   49.994924,	   49.994924,	    0.007417,	  359.999961,	    0.000000,	    0.000003
    0.091625,	397.383\254.113,	397.375\254.113,	   50.003048,	   50.003048,	    0.007417,	  359.999961,	    0.000000,	    0.000002
    0.092042,	397.373\261.613,	397.366\261.613,	   50.007056,	   50.007056,	    0.007418,	  359.999961,	    0.000000,	    0.000001
    0.092458,	397.375\269.113,	397.367\269.113,	   50.002115,	   50.002115,	    0.007418,	  359.999961,	    0.000000,	    0.000001
    0.092875,	397.381\276.613,	397.374\276.613,	   50.003733,	   50.003733,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.093292,	397.386\284.113,	397.378\284.113,	   49.993250,	   49.993249,	    0.007420,	  359.999961,	    0.000000,	    0.000002
    0.093708,	397.388\291.613,	397.380\291.613,	   50.007972,	   50.007973,	    0.007420,	  359.999961,	   -0.000001,	   -0.000003
    0.094125,	397.390\299.112,	397.383\299.112,	   50.004104,	   50.004105,	    0.007420,	  359.999961,	   -0.000001,	   -0.000004
    0.094542,	397.393\306.612,	397.385\306.612,	   49.993989,	   49.993990,	    0.007420,	  359.999961,	   -0.000000,	   -0.000002
    0.094958,	397.391\314.112,	397.384\314.112,	   49.996104,	   49.996104,	    0.007421,	  359.999961,	   -0.000000,	   -0.000002
    0.095375,	397.386\321.613,	397.379\321.613,	   49.996054,	   49.996054,	    0.007421,	  359.999961,	   -0.000000,	   -0.000001
    0.095792,	397.385\329.114,	397.377\329.114,	   49.996167,	   49.996167,	    0.007421,	  359.999961,	   -0.000000,	   -0.000001
    0.096208,	397.387\336.613,	397.379\336.613,	   50.003824,	   50.003824,	    0.007421,	  359.999961,	   -0.000000,	   -0.000002
    0.096625,	397.389\344.112,	397.381\344.112,	   50.001410,	   50.001410,	    0.007421,	  359.999961,	   -0.000000,	   -0.000002
    0.097042,	397.389\351.612,	397.382\351.612,	   50.004128,	   50.004128,	    0.007421,	  359.999961,	   -0.000000,	   -0.000001
    0.097458,	397.389\359.112,	397.381\359.112,	   50.004208,	   50.004208,	    0.007421,	  359.999961,	   -0.000000,	   -0.000001
    0.097875,	397.389\ 6.612,	397.382\ 6.612,	   49.995567,	   49.995567,	    0.007421,	  359.999961,	   -0.000000,	   -0.000000
    0.098292,	397.389\14.112,	397.381\14.112,	   49.999224,	   49.999224,	    0.007421,	  359.999961,	   -0.000000,	   -0.000000
    0.098708,	397.389\21.612,	397.382\21.612,	   50.000012,	   50.000012,	    0.007421,	  359.999961,	   -0.000000,	   -0.000000
    0.099125,	397.391\29.112,	397.384\29.113,	   49.998429,	   49.998429,	    0.007421,	  359.999961,	    0.000000,	    0.000000
    0.099542,	397.391\36.612,	397.383\36.612,	   50.002775,	   50.002775,	    0.007421,	  359.999960,	   -0.000000,	   -0.000000
    0.099958,	397.387\44.112,	397.380\44.112,	   49.998764,	   49.998764,	    0.007421,	  359.999960,	   -0.000000,	   -0.000000
    0.100375,	397.384\51.612,	397.376\51.612,	   50.001022,	   50.001022,	    0.007421,	  359.999960,	   -0.000000,	   -0.000000
    0.100792,	397.384\59.112,	397.377\59.112,	   50.005155,	   50.005155,	    0.007421,	  359.999960,	   -0.000000,	   -0.000002
    0.101208,	397.387\66.612,	397.380\66.612,	   49.996891,	   49.996891,	    0.007420,	  359.999960,	   -0.000000,	   -0.000001
    0.101625,	397.388\74.112,	397.381\74.112,	   49.997789,	   49.997789,	    0.007420,	  359.999960,	   -0.000000,	   -0.000000
    0.102042,	397.386\81.612,	397.379\81.612,	   49.999520,	   49.999520,	    0.007420,	  359.999960,	   -0.000000,	   -0.000000
    0.102458,	397.387\89.112,	397.379\89.112,	   49.997683,	   49.997683,	    0.007420,	  359.999960,	    0.000000,	    0.000000
    0.102875,	397.388\96.612,	397.380\96.612,	   50.004098,	   50.004098,	    0.007420,	  359.999960,	   -0.000000,	   -0.000001
    0.103292,	397.387\104.112,	397.379\104.112,	   50.000755,	   50.000755,	    0.007420,	  359.999960,	   -0.000000,	   -0.000001
    0.103708,	397.384\111.612,	397.377\111.612,	   49.999091,	   49.999091,	    0.007419,	  359.999960,	    0.000000,	    0.000001
    0.104125,	397.382\119.112,	397.375\119.112,	   50.002409,	   50.002409,	    0.007419,	  359.999960,	    0.000000,	    0.000001
    0.104542,	397.383\126.612,	397.376\126.612,	   49.998997,	   49.998997,	    0.007419,	  359.999960,	    0.000000,	    0.000001
    0.104958,	397.386\134.112,	397.378\134.112,	   50.001520,	   50.001520,	    0.007419,	  359.999960,	    0.000000,	    0.000001
    0.105375,	397.386\141.612,	397.378\141.612,	   50.001789,	   50.001789,	    0.007419,	  359.999960,	    0.000000,	    0.000000
    0.105792,	397.384\149.112,	397.377\149.112,	   49.999087,	   49.999087,	    0.007419,	  359.999961,	    0.000000,	    0.000001
    0.106208,	397.384\156.612,	397.377\156.612,	   50.001204,	   50.001204,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.106625,	397.384\164.112,	397.377\164.112,	   49.999274,	   49.999274,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.107042,	397.384\171.612,	397.377\171.612,	   50.000122,	   50.000122,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.107458,	397.384\179.112,	397.377\179.112,	   50.002512,	   50.002512,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.107875,	397.384\186.612,	397.377\186.612,	   49.998168,	   49.998168,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.108292,	397.384\194.112,	397.377\194.112,	   50.000306,	   50.000306,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.108708,	397.383\201.612,	397.376\201.612,	   50.000760,	   50.000760,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.109125,	397.384\209.112,	397.376\209.112,	   49.998686,	   49.998686,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.109542,	397.385\216.612,	397.377\216.612,	   50.002223,	   50.002223,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.109958,	397.385\224.112,	397.378\224.112,	   49.999489,	   49.999489,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.110375,	397.385\231.612,	397.377\231.612,	   49.997782,	   49.997782,	    0.007419,	  359.999961,	    0.000000,	    0.000001
    0.110792,	397.384\239.112,	397.377\239.112,	   50.003178,	   50.003178,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.111208,	397.385\246.612,	397.378\246.612,	   49.999512,	   49.999512,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.111625,	397.386\254.112,	397.379\254.112,	   49.999874,	   49.999874,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.112042,	397.384\261.612,	397.377\261.612,	   50.001098,	   50.001098,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.112458,	397.384\269.112,	397.376\269.112,	   49.998024,	   49.998024,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.112875,	397.385\276.612,	397.377\276.612,	   50.001445,	   50.001445,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.113292,	397.386\284.112,	397.379\284.112,	   50.001718,	   50.001718,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.113708,	397.387\291.612,	397.379\291.612,	   49.999764,	   49.999764,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.114125,	397.386\299.112,	397.378\299.112,	   50.001317,	   50.001317,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.114542,	397.385\306.612,	397.378\306.612,	   49.998751,	   49.998751,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.114958,	397.386\314.112,	397.379\314.112,	   49.999624,	   49.999624,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.115375,	397.386\321.612,	397.379\321.612,	   50.000389,	   50.000390,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.115792,	397.386\329.112,	397.378\329.112,	   49.998580,	   49.998580,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.116208,	397.386\336.612,	397.378\336.612,	   50.001210,	   50.001210,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.116625,	397.386\344.112,	397.379\344.112,	   50.000678,	   50.000678,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.117042,	397.386\351.612,	397.379\351.612,	   49.999191,	   49.999191,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.117458,	397.386\359.112,	397.379\359.112,	   50.001874,	   50.001874,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.117875,	397.386\ 6.612,	397.379\ 6.612,	   49.999168,	   49.999168,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.118292,	397.386\14.112,	397.379\14.112,	   49.999757,	   49.999757,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.118708,	397.386\21.612,	397.378\21.612,	   50.000617,	   50.000617,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.119125,	397.386\29.112,	397.378\29.112,	   49.998641,	   49.998641,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.119542,	397.386\36.612,	397.379\36.612,	   50.001065,	   50.001065,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.119958,	397.386\44.112,	397.379\44.112,	   50.000942,	   50.000942,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.120375,	397.386\51.612,	397.378\51.612,	   49.998337,	   49.998337,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.120792,	397.385\59.112,	397.378\59.112,	   50.001363,	   50.001363,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.121208,	397.385\66.612,	397.378\66.612,	   49.999608,	   49.999608,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.121625,	397.386\74.112,	397.379\74.112,	   49.999641,	   49.999641,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.122042,	397.386\81.612,	397.379\81.612,	   50.000866,	   50.000866,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.122458,	397.385\89.112,	397.378\89.112,	   49.998383,	   49.998383,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.122875,	397.385\96.612,	397.378\96.612,	   50.000397,	   50.000397,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.123292,	397.385\104.112,	397.378\104.112,	   50.001734,	   50.001734,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.123708,	397.386\111.612,	397.378\111.612,	   49.999145,	   49.999144,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.124125,	397.385\119.112,	397.378\119.112,	   50.001150,	   50.001150,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.124542,	397.385\126.612,	397.377\126.612,	   49.999655,	   49.999655,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.124958,	397.385\134.112,	397.378\134.112,	   49.999945,	   49.999945,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.125375,	397.386\141.612,	397.378\141.612,	   50.000747,	   50.000747,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.125792,	397.385\149.112,	397.378\149.112,	   49.999174,	   49.999174,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.126208,	397.385\156.612,	397.378\156.612,	   50.000149,	   50.000149,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.126625,	397.385\164.112,	397.378\164.112,	   50.000885,	   50.000885,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.127042,	397.385\171.612,	397.378\171.612,	   49.999127,	   49.999127,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.127458,	397.385\179.112,	397.378\179.112,	   50.001018,	   50.001018,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.127875,	397.385\186.612,	397.378\186.612,	   49.999544,	   49.999544,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.128292,	397.385\194.112,	397.378\194.112,	   49.999954,	   49.999954,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.128708,	397.385\201.612,	397.378\201.612,	   50.000608,	   50.000608,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.129125,	397.385\209.112,	397.378\209.112,	   49.998982,	   49.998982,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.129542,	397.385\216.612,	397.378\216.612,	   50.000327,	   50.000327,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.129958,	397.385\224.112,	397.378\224.112,	   50.000929,	   50.000929,	    0.007419,	  359.999961,	   -0.000000,	   -0.000000
    0.130375,	397.386\231.612,	397.378\231.612,	   49.998691,	   49.998691,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.130792,	397.385\239.112,	397.378\239.112,	   50.000844,	   50.000844,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.131208,	397.385\246.612,	397.378\246.612,	   49.999920,	   49.999920,	    0.007419,	  359.999961,	    0.000000,	    0.000000
    0.131625,	397.385\254.112,	397.378\254.112,	   49.999608,	   49.999608,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.132042,	397.386\261.612,	397.378\261.612,	   50.001045,	   50.001045,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.132458,	397.385\269.112,	397.378\269.112,	   49.999148,	   49.999148,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.132875,	397.385\276.612,	397.378\276.612,	   49.999555,	   49.999555,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.133292,	397.385\284.112,	397.378\284.112,	   50.001368,	   50.001368,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.133708,	397.386\291.612,	397.378\291.612,	   49.999402,	   49.999402,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.134125,	397.386\299.112,	397.378\299.112,	   50.000512,	   50.000512,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.134542,	397.385\306.612,	397.378\306.612,	   49.999720,	   49.999720,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.134958,	397.385\314.112,	397.378\314.112,	   49.999757,	   49.999757,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.135375,	397.386\321.612,	397.378\321.612,	   50.000521,	   50.000521,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.135792,	397.386\329.112,	397.378\329.112,	   49.999435,	   49.999435,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.136208,	397.386\336.612,	397.378\336.612,	   49.999942,	   49.999942,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.136625,	397.386\344.112,	397.378\344.112,	   50.000631,	   50.000631,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.137042,	397.386\351.612,	397.378\351.612,	   49.999239,	   49.999238,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.137458,	397.386\359.112,	397.378\359.112,	   50.000603,	   50.000603,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.137875,	397.386\ 6.612,	397.378\ 6.612,	   49.999851,	   49.999851,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.138292,	397.386\14.112,	397.378\14.112,	   49.999701,	   49.999701,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.138708,	397.386\21.612,	397.378\21.612,	   50.000676,	   50.000676,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.139125,	397.386\29.112,	397.378\29.112,	   49.999406,	   49.999406,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.139542,	397.386\36.612,	397.378\36.612,	   49.999835,	   49.999835,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.139958,	397.386\44.112,	397.378\44.112,	   50.000787,	   50.000788,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.140375,	397.386\51.612,	397.378\51.612,	   49.999229,	   49.999229,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.140792,	397.386\59.112,	397.378\59.112,	   50.000373,	   50.000373,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.141208,	397.385\66.612,	397.378\66.612,	   49.999958,	   49.999958,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.141625,	397.385\74.112,	397.378\74.112,	   49.999558,	   49.999558,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.142042,	397.386\81.612,	397.378\81.612,	   50.000674,	   50.000674,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.142458,	397.386\89.112,	397.378\89.112,	   49.999690,	   49.999690,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.142875,	397.385\96.612,	397.378\96.612,	   49.999468,	   49.999468,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.143292,	397.385\104.112,	397.378\104.112,	   50.000787,	   50.000787,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.143708,	397.385\111.612,	397.378\111.612,	   49.999514,	   49.999514,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.144125,	397.386\119.112,	397.378\119.112,	   50.000368,	   50.000368,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.144542,	397.385\126.612,	397.378\126.612,	   49.999997,	   49.999997,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.144958,	397.385\134.112,	397.378\134.112,	   49.999696,	   49.999696,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.145375,	397.385\141.612,	397.378\141.612,	   50.000479,	   50.000479,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.145792,	397.385\149.112,	397.378\149.112,	   49.999777,	   49.999777,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.146208,	397.385\156.612,	397.378\156.612,	   49.999753,	   49.999752,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.146625,	397.385\164.112,	397.378\164.112,	   50.000494,	   50.000494,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.147042,	397.385\171.612,	397.378\171.612,	   49.999513,	   49.999513,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.147458,	397.385\179.112,	397.378\179.112,	   50.000333,	   50.000333,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.147875,	397.385\186.612,	397.378\186.612,	   49.999911,	   49.999911,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.148292,	397.385\194.112,	397.378\194.112,	   49.999750,	   49.999750,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.148708,	397.385\201.612,	397.378\201.612,	   50.000438,	   50.000438,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.149125,	397.385\209.112,	397.378\209.112,	   49.999746,	   49.999746,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.149542,	397.385\216.612,	397.378\216.612,	   49.999743,	   49.999743,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.149958,	397.385\224.112,	397.378\224.112,	   50.000514,	   50.000514,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.150375,	397.385\231.612,	397.378\231.612,	   49.999490,	   49.999490,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.150792,	397.385\239.112,	397.378\239.112,	   50.000231,	   50.000231,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.151208,	397.385\246.612,	397.378\246.612,	   50.000134,	   50.000134,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.151625,	397.385\254.112,	397.378\254.112,	   49.999524,	   49.999524,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.152042,	397.385\261.612,	397.378\261.612,	   50.000485,	   50.000485,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.152458,	397.385\269.112,	397.378\269.112,	   50.000003,	   50.000003,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.152875,	397.386\276.612,	397.378\276.612,	   49.999502,	   49.999502,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.153292,	397.385\284.112,	397.378\284.112,	   50.000476,	   50.000476,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.153708,	397.385\291.612,	397.378\291.612,	   49.999670,	   49.999670,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.154125,	397.386\299.112,	397.378\299.112,	   50.000178,	   50.000178,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.154542,	397.386\306.612,	397.378\306.612,	   49.999994,	   49.999994,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.154958,	397.386\314.112,	397.378\314.112,	   49.999767,	   49.999767,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.155375,	397.386\321.612,	397.378\321.612,	   50.000229,	   50.000229,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.155792,	397.386\329.112,	397.378\329.112,	   49.999944,	   49.999944,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.156208,	397.386\336.612,	397.378\336.612,	   49.999756,	   49.999756,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.156625,	397.386\344.112,	397.378\344.112,	   50.000304,	   50.000304,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.157042,	397.386\351.612,	397.378\351.612,	   49.999629,	   49.999629,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.157458,	397.386\359.112,	397.378\359.112,	   50.000193,	   50.000193,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.157875,	397.386\ 6.612,	397.378\ 6.612,	   50.000056,	   50.000056,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.158292,	397.386\14.112,	397.378\14.112,	   49.999692,	   49.999692,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.158708,	397.386\21.612,	397.378\21.612,	   50.000316,	   50.000316,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.159125,	397.386\29.112,	397.378\29.112,	   49.999959,	   49.999959,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.159542,	397.386\36.612,	397.378\36.612,	   49.999697,	   49.999697,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.159958,	397.385\44.112,	397.378\44.112,	   50.000333,	   50.000333,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.160375,	397.386\51.612,	397.378\51.612,	   49.999702,	   49.999702,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.160792,	397.386\59.112,	397.378\59.112,	   50.000073,	   50.000073,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.161208,	397.385\66.612,	397.378\66.612,	   50.000154,	   50.000154,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.161625,	397.385\74.112,	397.378\74.112,	   49.999666,	   49.999666,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.162042,	397.385\81.612,	397.378\81.612,	   50.000177,	   50.000177,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.162458,	397.385\89.112,	397.378\89.112,	   50.000130,	   50.000130,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.162875,	397.385\96.612,	397.378\96.612,	   49.999657,	   49.999657,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.163292,	397.385\104.112,	397.378\104.112,	   50.000237,	   50.000237,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.163708,	397.385\111.612,	397.378\111.612,	   49.999783,	   49.999783,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.164125,	397.385\119.112,	397.378\119.112,	   50.000076,	   50.000076,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.164542,	397.385\126.612,	397.378\126.612,	   50.000115,	   50.000115,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.164958,	397.385\134.112,	397.378\134.112,	   49.999765,	   49.999765,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.165375,	397.385\141.612,	397.378\141.612,	   50.000171,	   50.000171,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.165792,	397.385\149.112,	397.378\149.112,	   50.000032,	   50.000032,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.166208,	397.385\156.612,	397.378\156.612,	   49.999799,	   49.999799,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.166625,	397.385\164.112,	397.378\164.112,	   50.000177,	   50.000177,	    0.007420,	  359.999961,	    0.000000,	    0.000000
    0.167042,	397.385\171.612,	397.378\171.612,	   49.999799,	   49.999799,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.167458,	397.385\179.112,	397.378\179.112,	   50.000069,	   50.000069,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.167875,	397.385\186.612,	397.378\186.612,	   50.000086,	   50.000086,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
    0.168292,	397.385\194.112,	397.378\194.112,	   49.999783,	   49.999783,	    0.007420,	  359.999961,	   -0.000000,	   -0.000000
