[mea_500kV_1]二次侧数据---kV/kA
TIME		Va		Vb		Vc		Ia		Ib		Ic		Vab		Vbc		Vca		freq		P		Q		pf		3I0		3V0
    0.000000,	    0.023391,	    0.035248,	    0.011857,	    0.000325,	    0.000479,	    0.000154,	    0.058639,	    0.047105,	    0.011534,	   -1.#IND00,	    0.001930,	    0.000000,	    1.000000,	    0.000000,	   -0.000000
    0.123708,	  280.988630,	  280.988428,	  280.988640,	    1.049992,	    1.049989,	    1.050002,	  486.686344,	  486.686363,	  486.686712,	   50.001734,	236863.722998,	   -0.538274,	    1.000000,	    0.000000,	    0.000000
    0.124125,	  280.988944,	  280.988494,	  280.988554,	    1.049990,	    1.049988,	    1.050001,	  486.686833,	  486.686156,	  486.686937,	   49.999144,	236863.887677,	   -0.349221,	    1.000000,	    0.000000,	    0.000000
    0.124542,	  280.988616,	  280.988483,	  280.988815,	    1.049987,	    1.049988,	    1.050000,	  486.686291,	  486.686635,	  486.686866,	   50.001150,	236863.844052,	   -0.014767,	    1.000000,	   -0.000000,	    0.000000
    0.124958,	  280.988312,	  280.988533,	  280.988869,	    1.049987,	    1.049988,	    1.049998,	  486.685967,	  486.686931,	  486.686548,	   49.999655,	236863.731926,	    0.097590,	    1.000000,	   -0.000000,	    0.000000
    0.125375,	  280.988539,	  280.988376,	  280.988550,	    1.049986,	    1.049988,	    1.049997,	  486.686231,	  486.686250,	  486.686533,	   49.999945,	236863.591650,	   -0.309567,	    1.000000,	   -0.000000,	    0.000000
    0.125792,	  280.988766,	  280.988217,	  280.988486,	    1.049984,	    1.049989,	    1.049996,	  486.686347,	  486.685861,	  486.686813,	   50.000747,	236863.593847,	   -0.712186,	    1.000000,	   -0.000000,	    0.000000
    0.126208,	  280.988657,	  280.988447,	  280.988746,	    1.049983,	    1.049989,	    1.049995,	  486.686336,	  486.686489,	  486.686854,	   49.999174,	236863.807741,	   -0.579018,	    1.000000,	   -0.000000,	    0.000000
    0.126625,	  280.988547,	  280.988694,	  280.988883,	    1.049982,	    1.049989,	    1.049994,	  486.686416,	  486.686997,	  486.686743,	   50.000149,	236863.962142,	   -0.151646,	    1.000000,	    0.000000,	    0.000000
    0.127042,	  280.988486,	  280.988842,	  280.988873,	    1.049982,	    1.049989,	    1.049992,	  486.686523,	  486.687192,	  486.686575,	   50.000885,	236864.005428,	   -0.100778,	    1.000000,	   -0.000000,	    0.000000
    0.127458,	  280.988534,	  280.988380,	  280.988628,	    1.049982,	    1.049988,	    1.049991,	  486.686185,	  486.686348,	  486.686615,	   49.999127,	236863.635018,	   -0.828104,	    1.000000,	   -0.000000,	    0.000000
    0.127875,	  280.988537,	  280.988174,	  280.988621,	    1.049982,	    1.049990,	    1.049990,	  486.685955,	  486.686101,	  486.686730,	   50.001018,	236863.517505,	   -0.908899,	    1.000000,	   -0.000000,	    0.000000
    0.128292,	  280.988576,	  280.988745,	  280.988855,	    1.049982,	    1.049991,	    1.049990,	  486.686524,	  486.687008,	  486.686714,	   49.999544,	236863.991129,	   -0.267467,	    1.000000,	   -0.000000,	   -0.000000
    0.128708,	  280.988633,	  280.988980,	  280.988860,	    1.049982,	    1.049990,	    1.049989,	  486.686858,	  486.687251,	  486.686651,	   49.999954,	236864.158201,	    0.327535,	    1.000000,	   -0.000000,	   -0.000000
    0.129125,	  280.988526,	  280.988485,	  280.988730,	    1.049982,	    1.049990,	    1.049988,	  486.686238,	  486.686592,	  486.686663,	   50.000608,	236863.747062,	    0.188621,	    1.000000,	   -0.000000,	   -0.000000
    0.129542,	  280.988470,	  280.988407,	  280.988749,	    1.049983,	    1.049991,	    1.049988,	  486.686073,	  486.686556,	  486.686665,	   49.998982,	236863.682704,	   -0.473898,	    1.000000,	   -0.000000,	   -0.000000
    0.129958,	  280.988492,	  280.988562,	  280.988797,	    1.049984,	    1.049992,	    1.049988,	  486.686249,	  486.686778,	  486.686656,	   50.000327,	236863.808627,	   -0.628759,	    1.000000,	   -0.000000,	   -0.000000
    0.130375,	  280.988713,	  280.989041,	  280.988845,	    1.049985,	    1.049992,	    1.049987,	  486.687030,	  486.687257,	  486.686691,	   50.000929,	236864.228815,	   -0.028515,	    1.000000,	   -0.000000,	   -0.000000
    0.130792,	  280.988800,	  280.989095,	  280.988837,	    1.049985,	    1.049991,	    1.049987,	  486.687198,	  486.687262,	  486.686750,	   49.998691,	236864.304184,	   -0.014431,	    1.000000,	   -0.000000,	   -0.000000
    0.131208,	  280.988520,	  280.988612,	  280.988834,	    1.049985,	    1.049991,	    1.049987,	  486.686318,	  486.686861,	  486.686702,	   50.000844,	236863.873023,	   -0.261665,	    1.000000,	   -0.000000,	   -0.000000
    0.131625,	  280.988399,	  280.988571,	  280.988824,	    1.049987,	    1.049993,	    1.049987,	  486.686137,	  486.686873,	  486.686576,	   49.999920,	236863.777255,	   -0.349015,	    1.000000,	    0.000000,	   -0.000000
    0.132042,	  280.988728,	  280.988990,	  280.988765,	    1.049988,	    1.049993,	    1.049987,	  486.687034,	  486.687099,	  486.686645,	   49.999608,	236864.163893,	   -0.198026,	    1.000000,	   -0.000000,	   -0.000000
    0.132458,	  280.988782,	  280.988994,	  280.988783,	    1.049988,	    1.049993,	    1.049987,	  486.687091,	  486.687093,	  486.686726,	   50.001045,	236864.206815,	    0.170764,	    1.000000,	    0.000000,	   -0.000000
    0.132875,	  280.988703,	  280.988917,	  280.988818,	    1.049989,	    1.049993,	    1.049988,	  486.686890,	  486.687089,	  486.686720,	   49.999148,	236864.138446,	    0.228523,	    1.000000,	    0.000000,	   -0.000000
    0.133292,	  280.988564,	  280.988852,	  280.988832,	    1.049990,	    1.049993,	    1.049988,	  486.686647,	  486.687111,	  486.686613,	   49.999555,	236864.031841,	   -0.049228,	    1.000000,	    0.000000,	   -0.000000
    0.133708,	  280.988610,	  280.988891,	  280.988765,	    1.049991,	    1.049994,	    1.049988,	  486.686783,	  486.687053,	  486.686566,	   50.001368,	236864.041985,	   -0.130050,	    1.000000,	    0.000000,	   -0.000000
    0.134125,	  280.988881,	  280.988957,	  280.988639,	    1.049992,	    1.049994,	    1.049988,	  486.687246,	  486.686826,	  486.686695,	   49.999402,	236864.160697,	   -0.187034,	    1.000000,	    0.000000,	   -0.000000
    0.134542,	  280.988924,	  280.988956,	  280.988723,	    1.049992,	    1.049994,	    1.049989,	  486.687246,	  486.686898,	  486.686841,	   50.000512,	236864.230999,	   -0.093894,	    1.000000,	    0.000000,	   -0.000000
    0.134958,	  280.988669,	  280.989012,	  280.988879,	    1.049992,	    1.049994,	    1.049989,	  486.686926,	  486.687291,	  486.686696,	   49.999720,	236864.207626,	    0.125046,	    1.000000,	    0.000000,	   -0.000000
    0.135375,	  280.988712,	  280.988964,	  280.988745,	    1.049994,	    1.049993,	    1.049989,	  486.686997,	  486.687054,	  486.686617,	   49.999757,	236864.128491,	    0.029130,	    1.000000,	    0.000000,	   -0.000000
    0.135792,	  280.988826,	  280.988855,	  280.988633,	    1.049994,	    1.049993,	    1.049990,	  486.687067,	  486.686733,	  486.686684,	   50.000521,	236864.068586,	   -0.161500,	    1.000000,	    0.000000,	   -0.000000
    0.136208,	  280.988875,	  280.988815,	  280.988648,	    1.049994,	    1.049993,	    1.049990,	  486.687070,	  486.686676,	  486.686780,	   49.999435,	236864.082174,	   -0.272132,	    1.000000,	    0.000000,	   -0.000000
    0.136625,	  280.988862,	  280.988869,	  280.988704,	    1.049994,	    1.049993,	    1.049991,	  486.687084,	  486.686811,	  486.686799,	   49.999942,	236864.136682,	   -0.022163,	    1.000000,	    0.000000,	   -0.000000
    0.137042,	  280.988823,	  280.989016,	  280.988773,	    1.049995,	    1.049993,	    1.049991,	  486.687170,	  486.687082,	  486.686748,	   50.000631,	236864.236074,	    0.238099,	    1.000000,	    0.000000,	   -0.000000
    0.137458,	  280.988831,	  280.988893,	  280.988679,	    1.049995,	    1.049992,	    1.049991,	  486.687092,	  486.686828,	  486.686720,	   49.999238,	236864.119214,	    0.021744,	    1.000000,	    0.000000,	   -0.000000
    0.137875,	  280.988836,	  280.988539,	  280.988575,	    1.049995,	    1.049992,	    1.049991,	  486.686748,	  486.686296,	  486.686810,	   50.000603,	236863.863964,	   -0.343957,	    1.000000,	    0.000000,	   -0.000000
    0.138292,	  280.988846,	  280.988751,	  280.988692,	    1.049995,	    1.049993,	    1.049992,	  486.686936,	  486.686671,	  486.686835,	   49.999851,	236864.054876,	   -0.305626,	    1.000000,	    0.000000,	    0.000000
    0.138708,	  280.988882,	  280.988964,	  280.988743,	    1.049995,	    1.049992,	    1.049992,	  486.687195,	  486.686954,	  486.686813,	   49.999701,	236864.223527,	   -0.118023,	    1.000000,	    0.000000,	    0.000000
    0.139125,	  280.988861,	  280.988818,	  280.988687,	    1.049994,	    1.049991,	    1.049992,	  486.687034,	  486.686732,	  486.686808,	   50.000676,	236864.097931,	    0.060017,	    1.000000,	    0.000000,	    0.000000
    0.139542,	  280.988804,	  280.988650,	  280.988662,	    1.049994,	    1.049991,	    1.049992,	  486.686789,	  486.686543,	  486.686809,	   49.999406,	236863.957375,	   -0.244126,	    1.000000,	    0.000000,	    0.000000
    0.139958,	  280.988740,	  280.988531,	  280.988657,	    1.049994,	    1.049991,	    1.049992,	  486.686580,	  486.686437,	  486.686798,	   49.999835,	236863.851574,	   -0.453280,	    1.000000,	    0.000000,	    0.000000
    0.140375,	  280.988762,	  280.988644,	  280.988680,	    1.049994,	    1.049991,	    1.049992,	  486.686723,	  486.686582,	  486.686785,	   50.000788,	236863.940696,	   -0.214341,	    1.000000,	    0.000000,	    0.000000
    0.140792,	  280.988901,	  280.988879,	  280.988691,	    1.049993,	    1.049990,	    1.049992,	  486.687148,	  486.686785,	  486.686823,	   49.999229,	236864.156950,	   -0.034831,	    1.000000,	   -0.000000,	    0.000000
    0.141208,	  280.988778,	  280.988643,	  280.988689,	    1.049993,	    1.049990,	    1.049992,	  486.686735,	  486.686582,	  486.686815,	   50.000373,	236863.954172,	   -0.151117,	    1.000000,	    0.000000,	    0.000000
    0.141625,	  280.988630,	  280.988484,	  280.988693,	    1.049993,	    1.049990,	    1.049992,	  486.686378,	  486.686488,	  486.686741,	   49.999958,	236863.784023,	   -0.285983,	    1.000000,	    0.000000,	    0.000000
    0.142042,	  280.988714,	  280.988630,	  280.988665,	    1.049993,	    1.049990,	    1.049992,	  486.686660,	  486.686575,	  486.686721,	   49.999558,	236863.897401,	   -0.454493,	    1.000000,	    0.000000,	    0.000000
    0.142458,	  280.988785,	  280.988684,	  280.988660,	    1.049992,	    1.049990,	    1.049992,	  486.686808,	  486.686591,	  486.686765,	   50.000674,	236863.964475,	   -0.308281,	    1.000000,	   -0.000000,	    0.000000
    0.142875,	  280.988770,	  280.988661,	  280.988674,	    1.049991,	    1.049990,	    1.049992,	  486.686755,	  486.686589,	  486.686779,	   49.999690,	236863.951511,	   -0.191305,	    1.000000,	    0.000000,	    0.000000
    0.143292,	  280.988698,	  280.988612,	  280.988704,	    1.049991,	    1.049989,	    1.049992,	  486.686598,	  486.686609,	  486.686758,	   49.999468,	236863.900381,	   -0.259082,	    1.000000,	    0.000000,	    0.000000
    0.143708,	  280.988574,	  280.988571,	  280.988721,	    1.049991,	    1.049990,	    1.049992,	  486.686398,	  486.686652,	  486.686658,	   50.000787,	236863.816719,	   -0.286350,	    1.000000,	   -0.000000,	    0.000000
    0.144125,	  280.988685,	  280.988604,	  280.988635,	    1.049991,	    1.049990,	    1.049991,	  486.686615,	  486.686527,	  486.686668,	   49.999514,	236863.849739,	   -0.331253,	    1.000000,	    0.000000,	    0.000000
    0.144542,	  280.988781,	  280.988606,	  280.988621,	    1.049991,	    1.049990,	    1.049992,	  486.686736,	  486.686458,	  486.686761,	   50.000368,	236863.896880,	   -0.346714,	    1.000000,	   -0.000000,	    0.000000
    0.144958,	  280.988675,	  280.988635,	  280.988728,	    1.049990,	    1.049990,	    1.049992,	  486.686585,	  486.686675,	  486.686746,	   49.999997,	236863.913413,	   -0.214320,	    1.000000,	    0.000000,	    0.000000
    0.145375,	  280.988633,	  280.988647,	  280.988719,	    1.049990,	    1.049989,	    1.049991,	  486.686555,	  486.686704,	  486.686680,	   49.999696,	236863.891828,	   -0.173118,	    1.000000,	    0.000000,	    0.000000
    0.145792,	  280.988668,	  280.988610,	  280.988676,	    1.049990,	    1.049989,	    1.049991,	  486.686578,	  486.686592,	  486.686692,	   50.000479,	236863.866529,	   -0.240578,	    1.000000,	    0.000000,	    0.000000
    0.146208,	  280.988690,	  280.988585,	  280.988667,	    1.049990,	    1.049990,	    1.049991,	  486.686579,	  486.686540,	  486.686721,	   49.999777,	236863.859426,	   -0.356153,	    1.000000,	   -0.000000,	    0.000000
    0.146625,	  280.988708,	  280.988565,	  280.988680,	    1.049990,	    1.049990,	    1.049991,	  486.686570,	  486.686521,	  486.686770,	   49.999752,	236863.866195,	   -0.347624,	    1.000000,	   -0.000000,	    0.000000
    0.147042,	  280.988680,	  280.988694,	  280.988761,	    1.049990,	    1.049990,	    1.049991,	  486.686640,	  486.686779,	  486.686756,	   50.000494,	236863.968131,	   -0.134649,	    1.000000,	   -0.000000,	    0.000000
    0.147458,	  280.988671,	  280.988751,	  280.988766,	    1.049990,	    1.049990,	    1.049991,	  486.686691,	  486.686857,	  486.686718,	   49.999513,	236863.997701,	   -0.117265,	    1.000000,	    0.000000,	    0.000000
    0.147875,	  280.988673,	  280.988549,	  280.988687,	    1.049990,	    1.049990,	    1.049991,	  486.686506,	  486.686530,	  486.686745,	   50.000333,	236863.840685,	   -0.233136,	    1.000000,	   -0.000000,	    0.000000
    0.148292,	  280.988669,	  280.988564,	  280.988726,	    1.049990,	    1.049991,	    1.049991,	  486.686497,	  486.686596,	  486.686778,	   49.999911,	236863.869676,	   -0.300727,	    1.000000,	   -0.000000,	   -0.000000
    0.148708,	  280.988689,	  280.988710,	  280.988777,	    1.049990,	    1.049991,	    1.049991,	  486.686659,	  486.686812,	  486.686775,	   49.999750,	236863.991337,	   -0.219399,	    1.000000,	   -0.000000,	   -0.000000
    0.149125,	  280.988695,	  280.988733,	  280.988781,	    1.049990,	    1.049991,	    1.049991,	  486.686691,	  486.686839,	  486.686773,	   50.000438,	236864.009749,	   -0.030919,	    1.000000,	    0.000000,	   -0.000000
    0.149542,	  280.988694,	  280.988731,	  280.988781,	    1.049990,	    1.049991,	    1.049991,	  486.686687,	  486.686837,	  486.686773,	   49.999746,	236864.008006,	   -0.052782,	    1.000000,	   -0.000000,	   -0.000000
    0.149958,	  280.988652,	  280.988640,	  280.988772,	    1.049990,	    1.049991,	    1.049991,	  486.686539,	  486.686747,	  486.686768,	   49.999743,	236863.929035,	   -0.268491,	    1.000000,	   -0.000000,	   -0.000000
    0.150375,	  280.988626,	  280.988633,	  280.988780,	    1.049990,	    1.049992,	    1.049991,	  486.686496,	  486.686762,	  486.686751,	   50.000514,	236863.914657,	   -0.206815,	    1.000000,	   -0.000000,	   -0.000000
    0.150792,	  280.988726,	  280.988843,	  280.988795,	    1.049990,	    1.049992,	    1.049991,	  486.686845,	  486.686964,	  486.686762,	   49.999490,	236864.096820,	   -0.112588,	    1.000000,	   -0.000000,	   -0.000000
    0.151208,	  280.988724,	  280.988812,	  280.988794,	    1.049990,	    1.049991,	    1.049991,	  486.686808,	  486.686929,	  486.686777,	   50.000231,	236864.078331,	   -0.056042,	    1.000000,	    0.000000,	   -0.000000
    0.151625,	  280.988640,	  280.988713,	  280.988798,	    1.049990,	    1.049992,	    1.049991,	  486.686594,	  486.686868,	  486.686741,	   50.000134,	236863.977257,	   -0.064067,	    1.000000,	    0.000000,	   -0.000000
    0.152042,	  280.988651,	  280.988758,	  280.988785,	    1.049991,	    1.049992,	    1.049991,	  486.686666,	  486.686899,	  486.686713,	   49.999524,	236864.001489,	   -0.165190,	    1.000000,	    0.000000,	   -0.000000
    0.152458,	  280.988686,	  280.988804,	  280.988771,	    1.049991,	    1.049992,	    1.049991,	  486.686768,	  486.686915,	  486.686711,	   50.000485,	236864.039397,	   -0.157563,	    1.000000,	    0.000000,	   -0.000000
    0.152875,	  280.988724,	  280.988836,	  280.988760,	    1.049991,	    1.049992,	    1.049991,	  486.686855,	  486.686916,	  486.686723,	   50.000003,	236864.071784,	   -0.052220,	    1.000000,	    0.000000,	   -0.000000
    0.153292,	  280.988748,	  280.988847,	  280.988757,	    1.049991,	    1.049992,	    1.049991,	  486.686898,	  486.686913,	  486.686741,	   49.999502,	236864.090463,	   -0.086598,	    1.000000,	    0.000000,	   -0.000000
    0.153708,	  280.988658,	  280.988809,	  280.988788,	    1.049991,	    1.049992,	    1.049991,	  486.686731,	  486.686957,	  486.686695,	   50.000476,	236864.035826,	   -0.077891,	    1.000000,	   -0.000000,	   -0.000000
    0.154125,	  280.988690,	  280.988824,	  280.988737,	    1.049991,	    1.049992,	    1.049991,	  486.686814,	  486.686897,	  486.686665,	   49.999670,	236864.033388,	   -0.119172,	    1.000000,	    0.000000,	   -0.000000
    0.154542,	  280.988776,	  280.988826,	  280.988695,	    1.049992,	    1.049992,	    1.049991,	  486.686941,	  486.686801,	  486.686714,	   50.000178,	236864.059240,	   -0.163233,	    1.000000,	    0.000000,	   -0.000000
    0.154958,	  280.988761,	  280.988832,	  280.988729,	    1.049992,	    1.049992,	    1.049991,	  486.686912,	  486.686856,	  486.686732,	   49.999994,	236864.073610,	   -0.123794,	    1.000000,	    0.000000,	   -0.000000
    0.155375,	  280.988739,	  280.988842,	  280.988736,	    1.049992,	    1.049992,	    1.049991,	  486.686892,	  486.686888,	  486.686710,	   49.999767,	236864.070598,	   -0.081917,	    1.000000,	    0.000000,	   -0.000000
    0.155792,	  280.988753,	  280.988824,	  280.988711,	    1.049992,	    1.049992,	    1.049991,	  486.686903,	  486.686831,	  486.686707,	   50.000229,	236864.054372,	   -0.084004,	    1.000000,	    0.000000,	   -0.000000
    0.156208,	  280.988758,	  280.988815,	  280.988703,	    1.049992,	    1.049992,	    1.049991,	  486.686903,	  486.686808,	  486.686708,	   49.999944,	236864.047450,	   -0.143113,	    1.000000,	    0.000000,	   -0.000000
    0.156625,	  280.988794,	  280.988737,	  280.988662,	    1.049992,	    1.049992,	    1.049991,	  486.686877,	  486.686649,	  486.686748,	   49.999756,	236864.000680,	   -0.220438,	    1.000000,	    0.000000,	   -0.000000
    0.157042,	  280.988790,	  280.988777,	  280.988704,	    1.049992,	    1.049992,	    1.049991,	  486.686895,	  486.686747,	  486.686768,	   50.000304,	236864.044732,	   -0.143112,	    1.000000,	    0.000000,	   -0.000000
    0.157458,	  280.988782,	  280.988841,	  280.988728,	    1.049992,	    1.049992,	    1.049991,	  486.686945,	  486.686853,	  486.686750,	   49.999629,	236864.089636,	   -0.096020,	    1.000000,	    0.000000,	   -0.000000
    0.157875,	  280.988783,	  280.988748,	  280.988686,	    1.049992,	    1.049992,	    1.049991,	  486.686864,	  486.686696,	  486.686756,	   50.000193,	236864.013914,	   -0.140100,	    1.000000,	    0.000000,	   -0.000000
    0.158292,	  280.988775,	  280.988680,	  280.988679,	    1.049992,	    1.049992,	    1.049991,	  486.686781,	  486.686613,	  486.686778,	   50.000056,	236863.967513,	   -0.210451,	    1.000000,	    0.000000,	    0.000000
    0.158708,	  280.988780,	  280.988736,	  280.988706,	    1.049992,	    1.049992,	    1.049991,	  486.686835,	  486.686707,	  486.686783,	   49.999692,	236864.016985,	   -0.262025,	    1.000000,	    0.000000,	    0.000000
    0.159125,	  280.988772,	  280.988711,	  280.988704,	    1.049992,	    1.049991,	    1.049991,	  486.686799,	  486.686680,	  486.686786,	   50.000316,	236863.997603,	   -0.172656,	    1.000000,	    0.000000,	    0.000000
    0.159542,	  280.988785,	  280.988762,	  280.988716,	    1.049992,	    1.049991,	    1.049991,	  486.686865,	  486.686745,	  486.686786,	   49.999959,	236864.039852,	   -0.118734,	    1.000000,	    0.000000,	    0.000000
    0.159958,	  280.988758,	  280.988690,	  280.988705,	    1.049992,	    1.049991,	    1.049991,	  486.686757,	  486.686665,	  486.686783,	   49.999697,	236863.978152,	   -0.224402,	    1.000000,	    0.000000,	    0.000000
    0.160375,	  280.988713,	  280.988619,	  280.988703,	    1.049992,	    1.049991,	    1.049991,	  486.686624,	  486.686607,	  486.686770,	   50.000333,	236863.911790,	   -0.254655,	    1.000000,	    0.000000,	    0.000000
    0.160792,	  280.988739,	  280.988698,	  280.988710,	    1.049992,	    1.049991,	    1.049991,	  486.686741,	  486.686692,	  486.686763,	   49.999702,	236863.975127,	   -0.232218,	    1.000000,	    0.000000,	    0.000000
    0.161208,	  280.988768,	  280.988740,	  280.988711,	    1.049992,	    1.049991,	    1.049991,	  486.686823,	  486.686723,	  486.686773,	   50.000073,	236864.015191,	   -0.214440,	    1.000000,	    0.000000,	    0.000000
    0.161625,	  280.988708,	  280.988659,	  280.988715,	    1.049991,	    1.049990,	    1.049991,	  486.686658,	  486.686669,	  486.686755,	   50.000154,	236863.938210,	   -0.174719,	    1.000000,	   -0.000000,	    0.000000
    0.162042,	  280.988708,	  280.988676,	  280.988709,	    1.049991,	    1.049990,	    1.049991,	  486.686681,	  486.686682,	  486.686739,	   49.999666,	236863.944533,	   -0.244936,	    1.000000,	    0.000000,	    0.000000
    0.162458,	  280.988686,	  280.988663,	  280.988708,	    1.049991,	    1.049990,	    1.049991,	  486.686642,	  486.686680,	  486.686720,	   50.000177,	236863.924872,	   -0.272717,	    1.000000,	   -0.000000,	    0.000000
    0.162875,	  280.988706,	  280.988685,	  280.988696,	    1.049991,	    1.049990,	    1.049991,	  486.686697,	  486.686681,	  486.686716,	   50.000130,	236863.941649,	   -0.226886,	    1.000000,	    0.000000,	    0.000000
    0.163292,	  280.988733,	  280.988701,	  280.988690,	    1.049991,	    1.049990,	    1.049991,	  486.686749,	  486.686675,	  486.686730,	   49.999657,	236863.961486,	   -0.224815,	    1.000000,	   -0.000000,	    0.000000
    0.163708,	  280.988694,	  280.988682,	  280.988710,	    1.049991,	    1.049990,	    1.049991,	  486.686671,	  486.686699,	  486.686720,	   50.000237,	236863.940575,	   -0.217344,	    1.000000,	    0.000000,	    0.000000
    0.164125,	  280.988659,	  280.988677,	  280.988709,	    1.049991,	    1.049990,	    1.049991,	  486.686625,	  486.686711,	  486.686681,	   49.999783,	236863.917304,	   -0.207940,	    1.000000,	   -0.000000,	    0.000000
    0.164542,	  280.988716,	  280.988678,	  280.988671,	    1.049991,	    1.049990,	    1.049991,	  486.686716,	  486.686636,	  486.686702,	   50.000076,	236863.929034,	   -0.253799,	    1.000000,	   -0.000000,	    0.000000
    0.164958,	  280.988709,	  280.988682,	  280.988690,	    1.049991,	    1.049990,	    1.049991,	  486.686699,	  486.686668,	  486.686714,	   50.000115,	236863.937877,	   -0.233788,	    1.000000,	    0.000000,	    0.000000
    0.165375,	  280.988709,	  280.988683,	  280.988694,	    1.049991,	    1.049990,	    1.049991,	  486.686699,	  486.686673,	  486.686719,	   49.999765,	236863.940909,	   -0.217854,	    1.000000,	   -0.000000,	    0.000000
    0.165792,	  280.988704,	  280.988689,	  280.988702,	    1.049991,	    1.049990,	    1.049991,	  486.686695,	  486.686692,	  486.686718,	   50.000171,	236863.945660,	   -0.182820,	    1.000000,	   -0.000000,	    0.000000
    0.166208,	  280.988701,	  280.988693,	  280.988706,	    1.049991,	    1.049990,	    1.049991,	  486.686695,	  486.686704,	  486.686717,	   50.000032,	236863.948970,	   -0.192587,	    1.000000,	   -0.000000,	    0.000000
    0.166625,	  280.988714,	  280.988663,	  280.988689,	    1.049991,	    1.049990,	    1.049991,	  486.686685,	  486.686641,	  486.686730,	   49.999799,	236863.929871,	   -0.231284,	    1.000000,	    0.000000,	    0.000000
    0.167042,	  280.988724,	  280.988644,	  280.988696,	    1.049991,	    1.049991,	    1.049991,	  486.686670,	  486.686622,	  486.686761,	   50.000177,	236863.928488,	   -0.221781,	    1.000000,	   -0.000000,	    0.000000
    0.167458,	  280.988716,	  280.988721,	  280.988738,	    1.049991,	    1.049991,	    1.049991,	  486.686726,	  486.686764,	  486.686756,	   49.999799,	236863.991292,	   -0.169408,	    1.000000,	   -0.000000,	    0.000000
    0.167875,	  280.988717,	  280.988685,	  280.988724,	    1.049991,	    1.049990,	    1.049991,	  486.686693,	  486.686705,	  486.686760,	   50.000069,	236863.962773,	   -0.159994,	    1.000000,	   -0.000000,	    0.000000
    0.168292,	  280.988714,	  280.988668,	  280.988727,	    1.049991,	    1.049991,	    1.049991,	  486.686668,	  486.686691,	  486.686771,	   50.000086,	236863.953725,	   -0.159631,	    1.000000,	    0.000000,	   -0.000000
    0.168708,	  280.988711,	  280.988672,	  280.988739,	    1.049991,	    1.049991,	    1.049991,	  486.686664,	  486.686711,	  486.686779,	   49.999783,	236863.961286,	   -0.218422,	    1.000000,	   -0.000000,	   -0.000000
    0.169125,	  280.988709,	  280.988681,	  280.988748,	    1.049991,	    1.049991,	    1.049991,	  486.686665,	  486.686732,	  486.686782,	   50.000146,	236863.969749,	   -0.180546,	    1.000000,	   -0.000000,	   -0.000000
    0.169542,	  280.988713,	  280.988713,	  280.988761,	    1.049991,	    1.049991,	    1.049991,	  486.686699,	  486.686782,	  486.686782,	   50.000035,	236863.996939,	   -0.122484,	    1.000000,	   -0.000000,	   -0.000000
    0.169958,	  280.988721,	  280.988739,	  280.988765,	    1.049991,	    1.049991,	    1.049991,	  486.686737,	  486.686813,	  486.686782,	   49.999804,	236864.019286,	   -0.145800,	    1.000000,	    0.000000,	   -0.000000
    0.170375,	  280.988679,	  280.988666,	  280.988761,	    1.049991,	    1.049991,	    1.049991,	  486.686606,	  486.686748,	  486.686771,	   50.000173,	236863.952155,	   -0.165811,	    1.000000,	   -0.000000,	   -0.000000
    0.170792,	  280.988693,	  280.988720,	  280.988767,	    1.049991,	    1.049991,	    1.049992,	  486.686681,	  486.686810,	  486.686763,	   49.999804,	236863.993806,	   -0.161934,	    1.000000,	   -0.000000,	   -0.000000
    0.171208,	  280.988706,	  280.988752,	  280.988768,	    1.049991,	    1.049991,	    1.049992,	  486.686734,	  486.686839,	  486.686760,	   49.999998,	236864.019573,	   -0.163364,	    1.000000,	   -0.000000,	   -0.000000
    0.171625,	  280.988700,	  280.988749,	  280.988767,	    1.049991,	    1.049991,	    1.049992,	  486.686722,	  486.686839,	  486.686754,	   50.000189,	236864.013750,	   -0.112502,	    1.000000,	   -0.000000,	   -0.000000
    0.172042,	  280.988692,	  280.988753,	  280.988764,	    1.049991,	    1.049992,	    1.049991,	  486.686719,	  486.686844,	  486.686739,	   49.999748,	236864.009562,	   -0.130883,	    1.000000,	   -0.000000,	   -0.000000
    0.172458,	  280.988692,	  280.988760,	  280.988760,	    1.049991,	    1.049992,	    1.049991,	  486.686730,	  486.686847,	  486.686729,	   50.000075,	236864.010881,	   -0.163084,	    1.000000,	    0.000000,	   -0.000000
    0.172875,	  280.988679,	  280.988760,	  280.988753,	    1.049991,	    1.049992,	    1.049991,	  486.686719,	  486.686848,	  486.686707,	   50.000152,	236864.000591,	   -0.140774,	    1.000000,	   -0.000000,	   -0.000000
    0.173292,	  280.988728,	  280.988794,	  280.988732,	    1.049991,	    1.049992,	    1.049991,	  486.686826,	  486.686834,	  486.686720,	   49.999751,	236864.034619,	   -0.147208,	    1.000000,	   -0.000000,	   -0.000000
    0.173708,	  280.988711,	  280.988785,	  280.988741,	    1.049991,	    1.049992,	    1.049991,	  486.686792,	  486.686844,	  486.686716,	   50.000125,	236864.025862,	   -0.137849,	    1.000000,	    0.000000,	   -0.000000
    0.174125,	  280.988701,	  280.988784,	  280.988737,	    1.049991,	    1.049992,	    1.049991,	  486.686781,	  486.686845,	  486.686700,	   49.999868,	236864.017240,	   -0.129987,	    1.000000,	   -0.000000,	   -0.000000
